ros_time_sec,tag_id,roll(rad),pitch(rad),yaw(rad),tx(m),ty(m),tz(m),q_x,q_y,q_z,q_w
1760130324.906353,3,-3.001336,-0.003548,0.180300,0.019818,-0.015852,0.569052,0.993478,0.089930,-0.004546,-0.069946
1760130324.939088,3,-3.003584,-0.002980,0.186000,0.020753,-0.015973,0.569276,0.993298,0.092747,-0.004923,-0.068789
1760130324.974426,3,-3.005312,0.002194,0.192018,0.021688,-0.016077,0.569276,0.993091,0.095565,-0.007616,-0.067669
1760130325.010776,3,-3.001649,-0.000325,0.197541,0.022626,-0.016188,0.569314,0.992690,0.098380,-0.006733,-0.069590
1760130325.042580,3,-3.010033,0.001714,0.202705,0.023576,-0.016299,0.569520,0.992722,0.100904,-0.007502,-0.065309
1760130325.074867,3,3.078361,0.052526,0.210463,0.024486,-0.016524,0.569199,0.993541,0.105774,-0.022782,0.034182
1760130325.110584,3,3.075298,0.061697,0.216866,0.025445,-0.016625,0.569337,0.992997,0.109126,-0.027061,0.036267
1760130325.146887,3,-3.006064,0.001376,0.219759,0.026407,-0.016557,0.569347,0.991693,0.109360,-0.008108,-0.067229
1760130325.178952,3,-3.005336,0.004381,0.226319,0.027358,-0.016642,0.569277,0.991314,0.112508,-0.009859,-0.067393
1760130325.214938,3,3.077348,0.063610,0.234785,0.028304,-0.016869,0.569300,0.991983,0.118018,-0.027805,0.035602
1760130325.246890,3,3.080386,0.065901,0.240922,0.029250,-0.016930,0.569298,0.991629,0.121049,-0.029016,0.034317
1760130325.283137,3,-2.999698,0.005335,0.243106,0.030202,-0.016846,0.569157,0.990144,0.120761,-0.011236,-0.070042
1760130325.315212,3,3.079890,0.073271,0.251083,0.031139,-0.017057,0.569100,0.990851,0.126189,-0.032462,0.035167
1760130325.351439,3,3.086240,0.070801,0.257833,0.032097,-0.017100,0.569293,0.990575,0.129401,-0.031531,0.031974
1760130325.383018,3,-3.004119,0.012500,0.260780,0.033066,-0.017007,0.569341,0.989206,0.129285,-0.015112,-0.067288
1760130325.418882,3,3.087637,0.072853,0.270170,0.034009,-0.017194,0.569370,0.989740,0.135509,-0.032443,0.031614
1760130325.455005,3,-3.005231,0.005205,0.271850,0.034973,-0.017092,0.569397,0.988495,0.135016,-0.011804,-0.067147
1760130325.486887,3,-3.008297,0.011115,0.277411,0.035932,-0.017129,0.569471,0.988233,0.137586,-0.014700,-0.065191
1760130325.522736,3,-3.001359,0.008944,0.283034,0.036862,-0.017143,0.569270,0.987605,0.140387,-0.014298,-0.068729
1760130325.555112,3,-3.006317,0.014075,0.289621,0.037813,-0.017177,0.569417,0.987315,0.143501,-0.016701,-0.065864
1760130325.591044,3,-3.007844,0.016043,0.294749,0.038761,-0.017191,0.569486,0.986996,0.145978,-0.017729,-0.064923
1760130325.626948,3,-3.008670,0.012805,0.300949,0.039718,-0.017199,0.569515,0.986561,0.149153,-0.016272,-0.064703
1760130325.658240,3,-3.009880,0.007534,0.305772,0.040652,-0.017198,0.569361,0.986224,0.151715,-0.013737,-0.064468
1760130325.694200,3,-3.007109,0.007592,0.311523,0.041598,-0.017196,0.569294,0.985694,0.154529,-0.014165,-0.065790
1760130325.726179,3,3.105877,0.092723,0.322239,0.042532,-0.017329,0.569375,0.985698,0.161042,-0.042876,0.025040
1760130325.762336,3,-3.002090,0.006106,0.322645,0.043473,-0.017176,0.569157,0.984645,0.160022,-0.014201,-0.068300
1760130325.794842,3,-3.004412,0.009494,0.327525,0.044427,-0.017158,0.569310,0.984343,0.162326,-0.015846,-0.066847
1760130325.832447,3,-2.988690,0.006044,0.332632,0.045287,-0.017110,0.568595,0.983354,0.164838,-0.015616,-0.074824
1760130325.866250,3,-3.000804,0.014519,0.338960,0.046119,-0.017094,0.568765,0.983292,0.167744,-0.019001,-0.068105
1760130325.898609,3,-2.985998,0.013449,0.343664,0.046869,-0.017059,0.568519,0.982360,0.169952,-0.019894,-0.075426
1760130325.935421,3,-2.994123,0.014492,0.348211,0.047652,-0.017043,0.568744,0.982272,0.172226,-0.019878,-0.071301
1760130325.971161,3,-2.994042,0.013585,0.351969,0.048385,-0.017008,0.568635,0.981941,0.174104,-0.019574,-0.071382
1760130326.002280,3,-2.985745,0.006156,0.355304,0.049091,-0.016956,0.568174,0.981312,0.175946,-0.016777,-0.076077
1760130326.039445,3,-2.996046,0.009856,0.361006,0.049896,-0.016946,0.568796,0.981202,0.178695,-0.017888,-0.070644
1760130326.071528,3,-3.006729,0.013805,0.366589,0.050756,-0.016913,0.569123,0.981075,0.181394,-0.019053,-0.064995
1760130326.106205,3,-3.007772,0.009638,0.371628,0.051738,-0.016863,0.569513,0.980635,0.184015,-0.017078,-0.064820
1760130326.138478,3,-3.025567,-0.000649,0.377874,0.052931,-0.016822,0.570390,0.980549,0.187517,-0.010572,-0.057009
1760130326.174171,3,-3.035853,-0.010098,0.384749,0.054345,-0.016750,0.571149,0.980118,0.191182,-0.005154,-0.052833
1760130326.206296,3,-3.047754,-0.033480,0.393275,0.056103,-0.016639,0.572190,0.979359,0.195900,0.007237,-0.049259
1760130326.243134,3,-3.056980,-0.068694,0.402781,0.058210,-0.016466,0.572950,0.978045,0.201158,0.025161,-0.048277
1760130326.278207,3,-3.105966,0.277308,0.439233,0.060610,-0.016325,0.573628,0.966997,0.213328,-0.138713,0.012887
1760130326.310422,3,-3.093313,0.325453,0.461383,0.063842,-0.015972,0.574765,0.961262,0.221757,-0.163118,0.013845
1760130326.346076,3,-3.076889,0.373914,0.491512,0.067999,-0.015414,0.576618,0.954016,0.233094,-0.187923,0.014369
1760130326.378231,3,-3.074436,0.412264,0.526270,0.073291,-0.014612,0.579043,0.946392,0.247824,-0.206066,0.021478
1760130326.722743,3,-3.136684,-0.111017,1.619521,0.192701,0.095146,0.570986,0.688509,0.723098,0.036488,-0.041864
1760130326.758578,3,-3.045084,-0.319361,1.574453,0.195313,0.098492,0.570488,0.690589,0.703985,0.078360,-0.146118
1760130326.792361,3,-3.091645,-0.307345,1.562842,0.188361,0.098840,0.546836,0.698637,0.698486,0.091252,-0.125289
1760130326.826766,3,-3.079709,-0.259656,1.560200,0.188123,0.098805,0.548517,0.701706,0.699944,0.070408,-0.112821
1760130326.858743,3,-3.043339,-0.214344,1.544816,0.191246,0.099586,0.561884,0.707598,0.696783,0.042447,-0.109528
1760130326.894617,3,-2.616554,0.498538,1.757904,0.197376,0.099365,0.588005,0.646360,0.679860,-0.345657,0.023022
1760130326.925831,3,-2.999553,-0.064558,1.528152,0.190240,0.092263,0.572795,0.718242,0.691420,-0.025826,-0.073481
1760130326.963922,3,-2.965189,-0.139687,1.504966,0.188410,0.092656,0.569893,0.721182,0.683624,-0.009311,-0.111657
1760130326.999125,3,-2.998678,-0.121369,1.521262,0.186938,0.095216,0.565547,0.718238,0.689490,-0.005308,-0.093327
1760130327.030626,3,-3.041636,-0.098841,1.544438,0.184771,0.095164,0.556290,0.712874,0.697772,0.000531,-0.070169
1760130327.066664,3,-3.031913,-0.104150,1.541517,0.184949,0.095196,0.557130,0.713345,0.696736,-0.000850,-0.075477
1760130327.097889,3,-3.022919,-0.095853,1.536132,0.185398,0.094677,0.560279,0.715191,0.694770,-0.006755,-0.075830
1760130327.135169,3,-3.027263,-0.069198,1.536528,0.185520,0.093629,0.560993,0.716140,0.694759,-0.014843,-0.065060
1760130327.170572,3,-3.036867,-0.071167,1.539408,0.185542,0.093590,0.560286,0.715383,0.695866,-0.010888,-0.062286
1760130327.202908,3,-3.040959,-0.074150,1.542755,0.185259,0.093835,0.558567,0.714252,0.697100,-0.008497,-0.061842
1760130327.238717,3,-3.041159,-0.079261,1.542704,0.185247,0.093895,0.558414,0.714116,0.697106,-0.006593,-0.063545
1760130327.271276,3,-3.038890,-0.070821,1.541728,0.185583,0.093879,0.559906,0.714648,0.696704,-0.010380,-0.061430
1760130327.306722,3,-3.043036,-0.068566,1.541552,0.185424,0.093726,0.559577,0.714902,0.696649,-0.009739,-0.059167
1760130327.339140,3,-3.040148,-0.074408,1.541853,0.185471,0.093830,0.559490,0.714533,0.696775,-0.008659,-0.062225
1760130327.374497,3,-3.043999,-0.078368,1.542127,0.185248,0.093741,0.558744,0.714435,0.696905,-0.005906,-0.062222
1760130327.410736,3,-3.043319,-0.074493,1.540700,0.185406,0.093784,0.559342,0.715030,0.696376,-0.007489,-0.061126
1760130327.442889,3,-3.039832,-0.070011,1.541624,0.185475,0.093826,0.559596,0.714738,0.696667,-0.010339,-0.060813
1760130327.478963,3,-3.040398,-0.076174,1.542183,0.185453,0.093826,0.559422,0.714371,0.696903,-0.007949,-0.062747
1760130327.510580,3,-3.039072,-0.073848,1.541983,0.185539,0.093868,0.559725,0.714472,0.696814,-0.009239,-0.062415
1760130327.546890,3,-3.039109,-0.070397,1.541571,0.185515,0.093857,0.559683,0.714722,0.696647,-0.010451,-0.061206
1760130327.582518,3,-3.038348,-0.074871,1.542734,0.185538,0.093861,0.559697,0.714155,0.697084,-0.009148,-0.063025
1760130327.614747,3,-3.035906,-0.071683,1.543076,0.185724,0.093956,0.560285,0.714059,0.697175,-0.011153,-0.062788
1760130327.651170,3,-3.048085,-0.079164,1.542217,0.185200,0.093693,0.558668,0.714505,0.696950,-0.004199,-0.061039
1760130327.683106,3,-3.042347,-0.073778,1.542507,0.185539,0.093863,0.559691,0.714392,0.697015,-0.008139,-0.061218
1760130327.718949,3,-3.041138,-0.074457,1.542834,0.185557,0.093875,0.559733,0.714221,0.697130,-0.008327,-0.061884
1760130327.751175,3,-3.044991,-0.075707,1.542492,0.185382,0.093794,0.559222,0.714420,0.697028,-0.006525,-0.060943
1760130327.786531,3,-3.031324,-0.071389,1.541703,0.185778,0.093995,0.560515,0.714401,0.696655,-0.012811,-0.064330
1760130327.822699,3,-3.042225,-0.075257,1.542864,0.185499,0.093850,0.559552,0.714219,0.697149,-0.007662,-0.061774
1760130327.854867,3,-3.042884,-0.074878,1.542385,0.185506,0.093852,0.559577,0.714418,0.696978,-0.007554,-0.061408
1760130327.891160,3,-3.039250,-0.071649,1.542755,0.185685,0.093948,0.560151,0.714276,0.697078,-0.009989,-0.061584
1760130327.923083,3,-3.040693,-0.072604,1.542852,0.185613,0.093908,0.559904,0.714257,0.697125,-0.009147,-0.061400
1760130327.958791,3,-3.040052,-0.074450,1.542817,0.185568,0.093885,0.559759,0.714193,0.697119,-0.008707,-0.062270
1760130327.994632,3,-3.039736,-0.072966,1.542982,0.185607,0.093910,0.559890,0.714171,0.697169,-0.009355,-0.061867
1760130328.026888,3,-3.041232,-0.074929,1.542680,0.185514,0.093859,0.559602,0.714262,0.697078,-0.008120,-0.062015
1760130328.062723,3,-3.039641,-0.074130,1.542554,0.185582,0.093889,0.559795,0.714282,0.697022,-0.008957,-0.062307
1760130328.094837,3,-3.042545,-0.076297,1.542581,0.185445,0.093822,0.559381,0.714295,0.697054,-0.007169,-0.062022
1760130328.131000,3,-3.040421,-0.072121,1.542829,0.185625,0.093919,0.559958,0.714272,0.697113,-0.009414,-0.061329
1760130328.163482,3,-3.042644,-0.077845,1.542453,0.185430,0.093814,0.559335,0.714295,0.697015,-0.006576,-0.062524
1760130328.199187,3,-3.038509,-0.072558,1.542492,0.185670,0.093936,0.560075,0.714317,0.696986,-0.009913,-0.062165
1760130328.235263,3,-3.041764,-0.077768,1.542487,0.185419,0.093811,0.559299,0.714258,0.697024,-0.006911,-0.062811
1760130328.267197,3,-3.041441,-0.077616,1.542550,0.185429,0.093821,0.559332,0.714231,0.697044,-0.007080,-0.062874
1760130328.303225,3,-3.041764,-0.074679,1.542579,0.185538,0.093872,0.559673,0.714322,0.697042,-0.008021,-0.061739
1760130328.334836,3,-3.039775,-0.074222,1.542377,0.185593,0.093901,0.559849,0.714345,0.696960,-0.008872,-0.062291
1760130328.371287,3,-3.041197,-0.074709,1.542785,0.185532,0.093876,0.559644,0.714232,0.697114,-0.008215,-0.061951
1760130328.402955,3,-3.038581,-0.073381,1.543005,0.185660,0.093954,0.560051,0.714115,0.697174,-0.009609,-0.062423
1760130328.439059,3,-3.042572,-0.078618,1.542282,0.185388,0.093801,0.559185,0.714328,0.696957,-0.006318,-0.062819
1760130328.471099,3,-3.040954,-0.075782,1.542909,0.185511,0.093870,0.559574,0.714148,0.697162,-0.007918,-0.062410
1760130328.506727,3,-3.041382,-0.077421,1.542240,0.185459,0.093833,0.559418,0.714343,0.696933,-0.007161,-0.062828
1760130328.542629,3,-3.040355,-0.075159,1.542541,0.185507,0.093864,0.559569,0.714276,0.697026,-0.008339,-0.062409
1760130328.574881,3,-3.041163,-0.076540,1.542712,0.185485,0.093860,0.559489,0.714199,0.697096,-0.007568,-0.062599
1760130328.611094,3,-3.040754,-0.075248,1.542469,0.185533,0.093877,0.559655,0.714311,0.697002,-0.008166,-0.062297
1760130328.643020,3,-3.041148,-0.076806,1.542482,0.185455,0.093834,0.559407,0.714271,0.697015,-0.007470,-0.062698
1760130328.678679,3,-3.041283,-0.076639,1.542575,0.185461,0.093845,0.559404,0.714248,0.697048,-0.007486,-0.062591
1760130328.714558,3,-3.039920,-0.074769,1.542642,0.185566,0.093897,0.559739,0.714240,0.697058,-0.008634,-0.062429
1760130328.746889,3,-3.040165,-0.076440,1.542837,0.185522,0.093877,0.559602,0.714127,0.697137,-0.007955,-0.062920
1760130328.782447,3,-3.039609,-0.075272,1.543427,0.185556,0.093902,0.559701,0.713941,0.697339,-0.008587,-0.062711
1760130328.815094,3,-3.038975,-0.071175,1.542993,0.185659,0.093953,0.560037,0.714199,0.697158,-0.010262,-0.061516
1760130328.851138,3,-3.038519,-0.074475,1.543250,0.185577,0.093913,0.559771,0.713993,0.697267,-0.009246,-0.062824
1760130328.882655,3,-3.045072,-0.076213,1.542802,0.185320,0.093767,0.558984,0.714299,0.697141,-0.006325,-0.061089
1760130328.918935,3,-3.039076,-0.074852,1.543140,0.185554,0.093898,0.559699,0.714037,0.697232,-0.008914,-0.062756
1760130328.954246,3,-3.039262,-0.075080,1.543468,0.185564,0.093910,0.559714,0.713922,0.697351,-0.008778,-0.062768
1760130328.986851,3,-3.043701,-0.075284,1.542553,0.185348,0.093784,0.559067,0.714372,0.697043,-0.007129,-0.061257
1760130329.022371,3,-3.040227,-0.076247,1.543088,0.185508,0.093882,0.559546,0.714048,0.697226,-0.008011,-0.062830
1760130329.055066,3,-3.038678,-0.075659,1.543345,0.185579,0.093919,0.559778,0.713928,0.697308,-0.008769,-0.063178
1760130329.090738,3,-3.039561,-0.074389,1.543286,0.185580,0.093920,0.559768,0.714016,0.697284,-0.008915,-0.062421
1760130329.122986,3,-3.045555,-0.077293,1.542671,0.185268,0.093739,0.558803,0.714326,0.697100,-0.005766,-0.061292
1760130329.158893,3,-3.044660,-0.075163,1.542810,0.185350,0.093782,0.559077,0.714315,0.697138,-0.006846,-0.060872
1760130329.190424,3,-3.040621,-0.076254,1.542657,0.185489,0.093869,0.559501,0.714210,0.697073,-0.007857,-0.062694
1760130329.226434,3,-3.045286,-0.076708,1.542442,0.185291,0.093753,0.558878,0.714416,0.697015,-0.006062,-0.061186
1760130329.262697,3,-3.038490,-0.075439,1.543166,0.185587,0.093922,0.559789,0.713991,0.697242,-0.008908,-0.063169
1760130329.294760,3,-3.041681,-0.076517,1.542819,0.185483,0.093863,0.559470,0.714179,0.697137,-0.007399,-0.062405
1760130329.330491,3,-3.045200,-0.076107,1.542573,0.185331,0.093772,0.558991,0.714386,0.697059,-0.006311,-0.061008
1760130329.363053,3,-3.039006,-0.075696,1.543314,0.185541,0.093902,0.559635,0.713948,0.697298,-0.008641,-0.063074
1760130329.397781,3,-3.040770,-0.076354,1.542887,0.185469,0.093864,0.559438,0.714132,0.697157,-0.007777,-0.062674
1760130329.434380,3,-3.039205,-0.074934,1.543432,0.185569,0.093915,0.559728,0.713937,0.697338,-0.008849,-0.062737
1760130329.466479,3,-3.044784,-0.076551,1.542591,0.185320,0.093775,0.558974,0.714353,0.697066,-0.006298,-0.061310
1760130329.502831,3,-3.043956,-0.075072,1.542706,0.185380,0.093800,0.559154,0.714333,0.697098,-0.007120,-0.061092
1760130329.534120,3,-3.044147,-0.076142,1.542481,0.185324,0.093777,0.558991,0.714385,0.697023,-0.006663,-0.061396
1760130329.571376,3,-3.045376,-0.077478,1.542171,0.185292,0.093756,0.558882,0.714489,0.696921,-0.005746,-0.061422
1760130329.603462,3,-3.039781,-0.075134,1.543348,0.185535,0.093905,0.559619,0.713978,0.697311,-0.008573,-0.062602
1760130329.638946,3,-3.044744,-0.075496,1.542752,0.185334,0.093783,0.559016,0.714328,0.697119,-0.006695,-0.060957
1760130329.675110,3,-3.044661,-0.075371,1.542865,0.185335,0.093782,0.559014,0.714290,0.697158,-0.006773,-0.060943
1760130329.706777,3,-3.040429,-0.074890,1.543339,0.185548,0.093912,0.559657,0.714009,0.697309,-0.008435,-0.062286
1760130329.742757,3,-3.045445,-0.077428,1.542244,0.185284,0.093755,0.558858,0.714467,0.696947,-0.005743,-0.061380
1760130329.775275,3,-3.043934,-0.075313,1.542816,0.185347,0.093786,0.559048,0.714287,0.697138,-0.007045,-0.061183
1760130329.811160,3,-3.044700,-0.076835,1.542394,0.185298,0.093761,0.558904,0.714411,0.696996,-0.006219,-0.061439
1760130329.846672,3,-3.044826,-0.076607,1.542576,0.185305,0.093765,0.558924,0.714358,0.697061,-0.006263,-0.061314
1760130329.877892,3,-3.044253,-0.076517,1.542722,0.185323,0.093776,0.558961,0.714292,0.697111,-0.006500,-0.061487
1760130329.914522,3,-3.045038,-0.076465,1.542727,0.185294,0.093763,0.558884,0.714316,0.697115,-0.006245,-0.061189
1760130329.946901,3,-3.044038,-0.076269,1.542433,0.185316,0.093772,0.558948,0.714394,0.697006,-0.006654,-0.061479
1760130329.982812,3,-3.045595,-0.077507,1.542520,0.185259,0.093747,0.558781,0.714374,0.697047,-0.005670,-0.061353
1760130330.014442,3,-3.043608,-0.075419,1.542794,0.185342,0.093788,0.559031,0.714281,0.697130,-0.007120,-0.061336
1760130330.051118,3,-3.045034,-0.076813,1.542542,0.185275,0.093758,0.558827,0.714370,0.697050,-0.006116,-0.061312
1760130330.083119,3,-3.039413,-0.075823,1.543240,0.185521,0.093905,0.559565,0.713983,0.697274,-0.008451,-0.062973
1760130330.118627,3,-3.043164,-0.075181,1.542765,0.185351,0.093795,0.559064,0.714285,0.697117,-0.007359,-0.061412
1760130330.154898,3,-3.044341,-0.076288,1.542549,0.185307,0.093773,0.558925,0.714362,0.697048,-0.006545,-0.061377
1760130330.186977,3,-3.044773,-0.076652,1.542465,0.185301,0.093767,0.558897,0.714394,0.697021,-0.006262,-0.061350
1760130330.222782,3,-3.039433,-0.075694,1.543409,0.185531,0.093906,0.559596,0.713928,0.697334,-0.008496,-0.062920
1760130330.254668,3,-3.039644,-0.074778,1.543390,0.185534,0.093909,0.559605,0.713970,0.697324,-0.008750,-0.062527
1760130330.290760,3,-3.044223,-0.076328,1.542539,0.185320,0.093781,0.558958,0.714361,0.697045,-0.006572,-0.061433
1760130330.322737,3,-3.045014,-0.076893,1.542613,0.185267,0.093754,0.558783,0.714342,0.697076,-0.006096,-0.061346
1760130330.359188,3,-3.044248,-0.075307,1.542992,0.185332,0.093785,0.558986,0.714235,0.697202,-0.006943,-0.061068
1760130330.394563,3,-3.043923,-0.074331,1.543032,0.185336,0.093791,0.559007,0.714241,0.697211,-0.007407,-0.060845
1760130330.426862,3,-3.044190,-0.075922,1.542534,0.185338,0.093786,0.559005,0.714374,0.697041,-0.006729,-0.061304
1760130330.462910,3,-3.043195,-0.075143,1.542575,0.185342,0.093791,0.559001,0.714353,0.697049,-0.007356,-0.061389
1760130330.493816,3,-3.045307,-0.076888,1.542514,0.185280,0.093758,0.558819,0.714386,0.697041,-0.005993,-0.061240
1760130330.530599,3,-3.044748,-0.075165,1.542897,0.185317,0.093783,0.558942,0.714288,0.697169,-0.006817,-0.060841
1760130330.567174,3,-3.045993,-0.076669,1.541933,0.185205,0.093730,0.558584,0.714616,0.696835,-0.005814,-0.060921
1760130330.599339,3,-3.044307,-0.076247,1.542610,0.185328,0.093785,0.558979,0.714341,0.697070,-0.006574,-0.061375
1760130330.635198,3,-3.044086,-0.075421,1.543154,0.185335,0.093794,0.558994,0.714170,0.697260,-0.006964,-0.061165
1760130330.667128,3,-3.044258,-0.076002,1.542690,0.185323,0.093788,0.558957,0.714319,0.697097,-0.006681,-0.061307
1760130330.703102,3,-3.044973,-0.075836,1.542835,0.185288,0.093772,0.558853,0.714296,0.697151,-0.006496,-0.060993
1760130330.734975,3,-3.044986,-0.075995,1.542853,0.185263,0.093763,0.558789,0.714285,0.697158,-0.006435,-0.061044
1760130330.771268,3,-3.044103,-0.074724,1.542825,0.185349,0.093804,0.559038,0.714307,0.697139,-0.007197,-0.060918
1760130330.806636,3,-3.044192,-0.075643,1.541870,0.185283,0.093764,0.558822,0.714614,0.696803,-0.006807,-0.061209
1760130330.838836,3,-3.045049,-0.075687,1.543038,0.185286,0.093770,0.558845,0.714232,0.697223,-0.006529,-0.060914
1760130330.874392,3,-3.043987,-0.074251,1.543301,0.185339,0.093796,0.559015,0.714151,0.697307,-0.007422,-0.060793
1760130330.906901,3,-3.045058,-0.077552,1.542662,0.185255,0.093752,0.558738,0.714306,0.697096,-0.005846,-0.061559
1760130330.942320,3,-3.044657,-0.076437,1.542043,0.185264,0.093759,0.558761,0.714544,0.696869,-0.006366,-0.061317
1760130330.974636,3,-3.045021,-0.076492,1.542531,0.185286,0.093771,0.558844,0.714383,0.697045,-0.006235,-0.061205
1760130331.010747,3,-3.044329,-0.074850,1.542256,0.185294,0.093777,0.558852,0.714508,0.696938,-0.007056,-0.060883
1760130331.043196,3,-3.045229,-0.075851,1.542594,0.185311,0.093783,0.558920,0.714387,0.697066,-0.006394,-0.060908
1760130331.078764,3,-3.045407,-0.075816,1.542398,0.185265,0.093762,0.558769,0.714462,0.696996,-0.006339,-0.060833
1760130331.114784,3,-3.045054,-0.075978,1.542803,0.185288,0.093775,0.558844,0.714305,0.697140,-0.006416,-0.061014
1760130331.147302,3,-3.044312,-0.076158,1.542357,0.185290,0.093775,0.558848,0.714432,0.696979,-0.006596,-0.061343
1760130331.183684,3,-3.044768,-0.076199,1.542115,0.185267,0.093765,0.558766,0.714529,0.696894,-0.006415,-0.061195
1760130331.216111,3,-3.045196,-0.075675,1.542032,0.185269,0.093765,0.558777,0.714587,0.696864,-0.006451,-0.060861
1760130331.251202,3,-3.045256,-0.076530,1.542223,0.185249,0.093755,0.558715,0.714496,0.696936,-0.006130,-0.061136
1760130331.287598,3,-3.044815,-0.075310,1.542195,0.185275,0.093771,0.558798,0.714530,0.696919,-0.006720,-0.060870
1760130331.319032,3,-3.045811,-0.075797,1.542303,0.185211,0.093742,0.558598,0.714508,0.696963,-0.006202,-0.060682
1760130331.354811,3,-3.045437,-0.076606,1.542566,0.185284,0.093772,0.558835,0.714380,0.697059,-0.006050,-0.061096
