ros_time_sec,tag_id,roll(rad),pitch(rad),yaw(rad),tx(m),ty(m),tz(m),q_x,q_y,q_z,q_w
1760557519.812854,3,-2.978098,-0.004625,0.206403,0.020178,-0.022025,0.562767,0.991336,0.102862,-0.006120,-0.081459
1760557519.846339,3,-2.979830,0.002013,0.212609,0.021102,-0.022111,0.562811,0.991112,0.105677,-0.009570,-0.080230
1760557519.881628,3,-2.977478,-0.000678,0.218784,0.022023,-0.022181,0.562505,0.990675,0.108834,-0.008612,-0.081512
1760557519.918045,3,-2.981772,0.001777,0.224839,0.022977,-0.022262,0.562584,0.990524,0.111754,-0.009835,-0.079222
1760557519.949786,3,-2.975527,0.005992,0.230369,0.023913,-0.022343,0.562495,0.989975,0.114287,-0.012498,-0.082044
1760557519.985642,3,-2.986371,-0.002116,0.234883,0.024875,-0.022426,0.562800,0.990112,0.116901,-0.008037,-0.077122
1760557520.021381,3,-2.984838,-0.000960,0.241360,0.025826,-0.022494,0.562825,0.989675,0.120055,-0.008951,-0.077785
1760557520.053945,3,3.089533,0.046220,0.249897,0.026800,-0.022718,0.563345,0.991528,0.125145,-0.019677,0.028696
1760557520.091162,3,-2.984005,0.007448,0.253585,0.027730,-0.022614,0.562982,0.988925,0.125769,-0.013636,-0.077610
1760557520.122200,3,-2.981592,0.005052,0.258530,0.028660,-0.022668,0.562885,0.988508,0.128292,-0.012799,-0.078923
1760557520.158355,3,-2.982344,0.002169,0.264351,0.029603,-0.022702,0.562801,0.988148,0.131288,-0.011554,-0.078704
1760557520.193636,3,-2.983537,-0.000735,0.269768,0.030571,-0.022740,0.562925,0.987820,0.134084,-0.010253,-0.078278
1760557520.226450,3,-2.978365,0.002511,0.275681,0.031500,-0.022782,0.562769,0.987231,0.136846,-0.012441,-0.080578
1760557520.261877,3,-2.975055,0.003425,0.280597,0.032431,-0.022792,0.562602,0.986762,0.139213,-0.013321,-0.082117
1760557520.295373,3,-2.996607,-0.002480,0.286403,0.033349,-0.022869,0.563720,0.987151,0.142427,-0.009113,-0.071865
1760557520.331384,3,-2.984475,-0.004121,0.290786,0.034246,-0.022841,0.563047,0.986372,0.144594,-0.009337,-0.077947
1760557520.367077,3,-2.997019,0.001300,0.297610,0.035227,-0.022894,0.563709,0.986373,0.147823,-0.011349,-0.071330
1760557520.400269,3,-2.997108,0.000052,0.302974,0.036173,-0.022895,0.563662,0.985970,0.150513,-0.010918,-0.071349
1760557520.436025,3,-2.989117,-0.000977,0.308605,0.037093,-0.022891,0.563415,0.985243,0.153281,-0.011225,-0.075334
1760557520.472844,3,-2.994957,-0.003678,0.313921,0.038055,-0.022893,0.563650,0.985031,0.156030,-0.009639,-0.072638
1760557520.505528,3,-2.991799,-0.001807,0.320016,0.038995,-0.022884,0.563562,0.984447,0.158946,-0.011033,-0.074015
1760557520.538787,3,-2.996113,0.004299,0.325857,0.039938,-0.022874,0.563792,0.984170,0.161625,-0.013904,-0.071365
1760557520.575644,3,-2.982300,0.002672,0.331202,0.040837,-0.022829,0.563297,0.983209,0.164218,-0.014429,-0.078254
1760557520.609085,3,-2.997455,0.002195,0.337381,0.041778,-0.022821,0.563407,0.983259,0.167378,-0.013168,-0.070801
1760557520.648473,3,-2.985550,0.000005,0.341848,0.042637,-0.022777,0.563136,0.982430,0.169575,-0.013260,-0.076806
1760557520.675941,3,-2.980572,-0.001304,0.346187,0.043398,-0.022736,0.562784,0.981857,0.171724,-0.013211,-0.079333
1760557520.712137,3,-2.982634,0.001718,0.350915,0.044155,-0.022712,0.562955,0.981550,0.173940,-0.014702,-0.078027
1760557520.777984,3,-2.985922,0.006687,0.361002,0.045702,-0.022639,0.563054,0.980817,0.178722,-0.017238,-0.075895
1760557520.814514,3,-2.985664,0.001588,0.364870,0.046510,-0.022602,0.563048,0.980428,0.180813,-0.014909,-0.076449
1760557520.850350,3,-2.981289,-0.008438,0.369138,0.047375,-0.022536,0.562967,0.979789,0.183264,-0.010560,-0.079477
1760557520.883930,3,-2.984046,-0.005503,0.375837,0.048396,-0.022497,0.563619,0.979305,0.186447,-0.012006,-0.077819
1760557520.914949,3,-3.010934,-0.007971,0.382372,0.049662,-0.022476,0.564692,0.979628,0.189872,-0.008500,-0.064848
1760557520.950919,3,-3.028375,-0.020413,0.389845,0.051149,-0.022410,0.565736,0.979328,0.193937,-0.000961,-0.057478
1760557520.986497,3,-3.032143,-0.052895,0.396806,0.052932,-0.022265,0.566437,0.978288,0.198158,0.015110,-0.058810
1760557521.018892,3,-3.042763,-0.074880,0.408840,0.054615,-0.021750,0.564802,0.976923,0.204420,0.026587,-0.055922
1760557521.057209,3,-3.101384,0.274883,0.447343,0.057012,-0.021405,0.567373,0.966310,0.216989,-0.137986,0.010967
1760557521.090949,3,-3.088835,0.312768,0.471443,0.060505,-0.021057,0.569034,0.961106,0.226620,-0.157473,0.011028
1760557521.126713,3,-3.076171,0.370218,0.501443,0.064775,-0.020459,0.570366,0.953168,0.237902,-0.186179,0.014499
1760557521.159075,3,-3.075558,0.390841,0.537802,0.070499,-0.019648,0.574858,0.946901,0.254294,-0.195702,0.020341
1760557521.537811,3,-2.467998,0.092263,1.839276,0.220641,0.051736,0.602764,0.583568,0.740661,-0.288948,-0.165467
1760557521.569749,3,-3.096717,-0.054126,1.801431,0.210896,0.046934,0.562582,0.620190,0.783664,-0.000777,-0.035132
1760557521.742901,3,-3.047751,-0.071644,1.371495,0.193406,0.067293,0.607100,0.771534,0.633449,-0.001995,-0.058932
1760557521.779150,3,3.029324,0.023500,1.386712,0.175835,0.060989,0.569612,0.767420,0.638578,0.026833,0.050645
1760557521.849722,3,-3.038922,-0.081388,1.426227,0.168952,0.071988,0.566509,0.753341,0.654368,-0.002812,-0.065356
1760557521.886055,3,-3.057665,-0.035684,1.456829,0.175721,0.071883,0.582676,0.744957,0.665554,-0.014620,-0.043167
1760557521.915512,3,-3.054972,-0.029293,1.475205,0.173494,0.069683,0.569055,0.738883,0.672282,-0.018286,-0.041880
1760557521.953382,3,-3.096724,-0.004999,1.500686,0.172824,0.070220,0.563421,0.731230,0.681757,-0.013469,-0.018112
1760557521.986985,3,-3.079351,-0.041320,1.507153,0.173655,0.071124,0.562686,0.728298,0.684243,-0.006229,-0.036815
1760557522.018791,3,-3.085588,-0.041990,1.515051,0.172803,0.071272,0.559377,0.725690,0.687132,-0.003988,-0.034757
1760557522.056015,3,-3.078854,-0.046255,1.514929,0.172540,0.071236,0.558913,0.725530,0.687087,-0.004750,-0.038664
1760557522.090657,3,-3.077288,-0.046593,1.509723,0.172444,0.071179,0.559177,0.727280,0.685193,-0.005062,-0.039361
1760557522.122181,3,-3.088070,-0.041182,1.503603,0.171883,0.071173,0.559112,0.729667,0.682969,-0.003237,-0.033598
1760557522.158058,3,-3.076496,-0.045339,1.490387,0.171647,0.071022,0.560653,0.733879,0.678123,-0.005411,-0.039274
1760557522.189879,3,-3.082865,-0.031973,1.479916,0.171472,0.070367,0.561841,0.737768,0.674227,-0.007993,-0.032453
1760557522.226464,3,-3.097477,-0.024858,1.466677,0.170401,0.069931,0.561344,0.742522,0.669343,-0.005530,-0.024702
1760557522.257987,3,-3.100625,-0.022937,1.449806,0.169483,0.069729,0.561867,0.748202,0.663056,-0.004997,-0.022934
1760557522.296671,3,-3.085318,-0.029225,1.430251,0.168175,0.069317,0.560978,0.754362,0.655693,-0.007418,-0.030817
1760557522.331310,3,-3.081305,-0.044625,1.424263,0.167662,0.069501,0.559831,0.755999,0.653498,-0.002809,-0.037381
1760557522.363297,3,-3.083055,-0.043113,1.426595,0.167761,0.069741,0.559748,0.755296,0.654376,-0.002851,-0.036223
1760557522.401733,3,-3.083597,-0.034882,1.428591,0.167851,0.069390,0.560156,0.754791,0.655092,-0.005819,-0.033323
1760557522.436218,3,-3.082957,-0.030237,1.430211,0.167909,0.069333,0.560179,0.754323,0.655675,-0.007809,-0.032038
1760557522.466751,3,-3.083099,-0.031178,1.429832,0.167945,0.069419,0.560335,0.754435,0.655538,-0.007401,-0.032295
1760557522.502290,3,-3.084689,-0.032197,1.429063,0.167880,0.069514,0.560123,0.754697,0.655259,-0.006483,-0.032031
1760557522.537086,3,-3.086774,-0.033436,1.429569,0.167820,0.069478,0.559914,0.754545,0.655463,-0.005340,-0.031648
1760557522.570558,3,-3.086265,-0.032650,1.429786,0.167858,0.069429,0.560031,0.754478,0.655539,-0.005807,-0.031582
1760557522.607538,3,-3.085914,-0.030753,1.430060,0.167894,0.069448,0.560152,0.754411,0.655632,-0.006642,-0.031093
1760557522.638486,3,-3.084716,-0.030150,1.429942,0.167907,0.069501,0.560196,0.754440,0.655580,-0.007261,-0.031347
1760557522.673861,3,-3.086431,-0.032860,1.429681,0.167839,0.069468,0.559966,0.754512,0.655501,-0.005672,-0.031589
1760557522.710761,3,-3.086585,-0.032560,1.429981,0.167903,0.069476,0.560165,0.754420,0.655614,-0.005739,-0.031431
1760557522.741995,3,-3.086327,-0.033407,1.429811,0.167858,0.069469,0.560022,0.754459,0.655553,-0.005502,-0.031807
1760557522.810244,3,-3.085557,-0.031895,1.429732,0.167902,0.069489,0.560156,0.754496,0.655513,-0.006323,-0.031602
1760557522.846632,3,-3.086197,-0.034676,1.429757,0.167872,0.069472,0.560039,0.754455,0.655539,-0.005064,-0.032271
1760557522.878429,3,-3.085989,-0.031193,1.430066,0.167875,0.069479,0.560050,0.754404,0.655637,-0.006452,-0.031209
1760557522.914362,3,-3.084820,-0.030063,1.430185,0.167956,0.069523,0.560347,0.754363,0.655671,-0.007264,-0.031279
1760557522.950318,3,-3.087505,-0.031193,1.430048,0.167889,0.069488,0.560101,0.754433,0.655634,-0.005955,-0.030637
1760557522.982598,3,-3.085643,-0.031382,1.429985,0.167891,0.069489,0.560079,0.754422,0.655606,-0.006493,-0.031401
1760557523.017782,3,-3.085793,-0.032454,1.430094,0.167899,0.069494,0.560122,0.754372,0.655653,-0.006041,-0.031695
1760557523.053910,3,-3.085457,-0.031711,1.430076,0.167896,0.069502,0.560120,0.754384,0.655642,-0.006431,-0.031579
1760557523.086123,3,-3.087117,-0.033138,1.430032,0.167839,0.069473,0.559907,0.754403,0.655637,-0.005348,-0.031420
1760557523.122330,3,-3.086478,-0.031918,1.429825,0.167872,0.069490,0.560028,0.754480,0.655551,-0.006014,-0.031262
1760557523.154171,3,-3.086290,-0.031550,1.430403,0.167871,0.069500,0.560027,0.754293,0.655766,-0.006224,-0.031211
1760557523.190207,3,-3.085583,-0.031131,1.430020,0.167909,0.069518,0.560147,0.754414,0.655617,-0.006608,-0.031341
1760557523.226941,3,-3.084490,-0.031249,1.429785,0.167947,0.069523,0.560284,0.754471,0.655526,-0.006918,-0.031793
1760557523.258780,3,-3.085405,-0.031646,1.429945,0.167916,0.069516,0.560171,0.754428,0.655591,-0.006470,-0.031578
1760557523.294675,3,-3.085632,-0.031190,1.430000,0.167922,0.069523,0.560190,0.754420,0.655611,-0.006569,-0.031342
1760557523.332226,3,-3.086800,-0.031890,1.429742,0.167898,0.069506,0.560096,0.754512,0.655520,-0.005918,-0.031132
1760557523.362970,3,-3.086178,-0.031415,1.429962,0.167913,0.069514,0.560152,0.754437,0.655599,-0.006305,-0.031210
1760557523.398307,3,-3.087588,-0.033418,1.429595,0.167823,0.069481,0.559840,0.754549,0.655475,-0.005081,-0.031335
1760557523.430937,3,-3.086812,-0.034649,1.429644,0.167840,0.069488,0.559884,0.754502,0.655497,-0.004871,-0.032031
1760557523.467029,3,-3.086182,-0.032800,1.430278,0.167877,0.069504,0.560019,0.754313,0.655726,-0.005786,-0.031661
1760557523.498930,3,-3.085846,-0.033361,1.430044,0.167855,0.069504,0.559967,0.754376,0.655639,-0.005680,-0.031972
1760557523.534848,3,-3.085108,-0.031762,1.430253,0.167916,0.069522,0.560152,0.754320,0.655707,-0.006529,-0.031727
1760557523.570676,3,-3.085403,-0.032378,1.430238,0.167920,0.069528,0.560178,0.754320,0.655706,-0.006199,-0.031817
1760557523.604719,3,-3.086297,-0.033776,1.429373,0.167851,0.069499,0.559959,0.754596,0.655389,-0.005365,-0.031940
1760557523.642005,3,-3.085386,-0.033667,1.429616,0.167907,0.069521,0.560099,0.754504,0.655478,-0.005709,-0.032247
1760557523.679694,3,-3.086581,-0.033386,1.430094,0.167893,0.069515,0.560036,0.754371,0.655660,-0.005431,-0.031703
1760557523.707107,3,-3.083505,-0.033515,1.429610,0.167939,0.069540,0.560239,0.754478,0.655469,-0.006382,-0.032907
1760557523.775167,3,-3.086121,-0.032591,1.429992,0.167891,0.069522,0.560055,0.754409,0.655616,-0.005880,-0.031617
1760557523.812242,3,-3.085031,-0.032844,1.429927,0.167934,0.069539,0.560187,0.754409,0.655590,-0.006141,-0.032111
1760557523.848858,3,-3.086080,-0.031739,1.430133,0.167926,0.069535,0.560157,0.754375,0.655665,-0.006217,-0.031353
1760557523.878978,3,-3.086932,-0.034813,1.429962,0.167848,0.069510,0.559911,0.754397,0.655618,-0.004775,-0.032039
1760557523.915005,3,-3.085565,-0.032575,1.430260,0.167901,0.069522,0.560056,0.754313,0.655716,-0.006072,-0.031821
1760557523.951040,3,-3.086265,-0.033088,1.430175,0.167881,0.069520,0.560020,0.754344,0.655689,-0.005648,-0.031725
1760557523.982976,3,-3.085918,-0.033358,1.429824,0.167902,0.069526,0.560090,0.754449,0.655557,-0.005654,-0.031945
1760557524.019228,3,-3.084578,-0.031684,1.430149,0.167960,0.069560,0.560299,0.754347,0.655666,-0.006731,-0.031901
1760557524.053794,3,-3.087203,-0.034496,1.429634,0.167835,0.069505,0.559850,0.754514,0.655494,-0.004801,-0.031833
1760557524.088797,3,-3.086487,-0.034799,1.429866,0.167829,0.069505,0.559833,0.754422,0.655581,-0.004924,-0.032202
1760557524.118679,3,-3.085023,-0.034007,1.429858,0.167916,0.069542,0.560118,0.754413,0.655570,-0.005703,-0.032495
1760557524.155278,3,-3.083955,-0.030709,1.430225,0.167991,0.069571,0.560384,0.754327,0.655687,-0.007304,-0.031817
1760557524.222149,3,-3.085618,-0.033400,1.429788,0.167905,0.069538,0.560083,0.754455,0.655542,-0.005736,-0.032072
1760557524.257784,3,-3.085832,-0.034886,1.429769,0.167842,0.069514,0.559882,0.754442,0.655543,-0.005105,-0.032478
1760557524.294776,3,-3.084666,-0.032427,1.429941,0.167931,0.069549,0.560173,0.754405,0.655592,-0.006418,-0.032112
1760557524.327022,3,-3.084564,-0.033918,1.429725,0.167920,0.069554,0.560136,0.754451,0.655518,-0.005885,-0.032640
1760557524.362904,3,-3.086038,-0.035444,1.429905,0.167834,0.069518,0.559837,0.754392,0.655597,-0.004829,-0.032582
1760557524.395506,3,-3.085353,-0.031476,1.429751,0.167931,0.069557,0.560182,0.754493,0.655517,-0.006549,-0.031542
1760557524.431082,3,-3.085109,-0.033306,1.429672,0.167924,0.069557,0.560148,0.754487,0.655497,-0.005937,-0.032234
1760557524.467310,3,-3.085397,-0.033526,1.430051,0.167887,0.069542,0.560021,0.754364,0.655641,-0.005765,-0.032196
1760557524.499514,3,-3.085289,-0.032672,1.430081,0.167894,0.069542,0.560046,0.754365,0.655648,-0.006123,-0.031957
1760557524.536898,3,-3.085245,-0.034518,1.429919,0.167878,0.069532,0.559962,0.754389,0.655596,-0.005438,-0.032578
1760557524.573170,3,-3.085106,-0.033282,1.430272,0.167902,0.069546,0.560056,0.754290,0.655723,-0.005956,-0.032225
1760557524.604072,3,-3.086756,-0.035504,1.430113,0.167831,0.069518,0.559827,0.754334,0.655678,-0.004574,-0.032331
1760557524.640324,3,-3.084218,-0.032715,1.429905,0.167929,0.069562,0.560160,0.754405,0.655578,-0.006455,-0.032376
1760557524.672104,3,-3.086437,-0.035394,1.429351,0.167840,0.069531,0.559866,0.754581,0.655389,-0.004708,-0.032417
1760557524.706633,3,-3.086688,-0.036076,1.429576,0.167816,0.069515,0.559777,0.754500,0.655478,-0.004372,-0.032545
1760557524.737019,3,-3.086386,-0.033557,1.430097,0.167867,0.069537,0.559944,0.754364,0.655662,-0.005430,-0.031833
1760557524.776178,3,-3.085541,-0.034202,1.429697,0.167883,0.069545,0.560007,0.754471,0.655512,-0.005457,-0.032364
1760557524.841912,3,-3.085346,-0.033662,1.430052,0.167866,0.069539,0.559934,0.754360,0.655642,-0.005731,-0.032260
1760557524.878065,3,-3.085433,-0.033664,1.430196,0.167871,0.069542,0.559949,0.754315,0.655697,-0.005704,-0.032227
1760557524.909952,3,-3.087254,-0.035916,1.429507,0.167778,0.069507,0.559645,0.754534,0.655452,-0.004245,-0.032279
1760557524.945689,3,-3.085075,-0.034610,1.429885,0.167888,0.069551,0.560006,0.754396,0.655583,-0.005459,-0.032673
1760557524.982254,3,-3.084548,-0.033745,1.429810,0.167907,0.069561,0.560063,0.754426,0.655549,-0.005957,-0.032588
1760557525.014203,3,-3.084436,-0.032866,1.429972,0.167928,0.069569,0.560143,0.754384,0.655605,-0.006328,-0.032342
1760557525.050679,3,-3.086270,-0.034916,1.429970,0.167831,0.069528,0.559818,0.754383,0.655620,-0.004953,-0.032322
1760557525.086403,3,-3.085576,-0.033757,1.430106,0.167883,0.069555,0.560000,0.754345,0.655664,-0.005620,-0.032204
1760557525.118927,3,-3.087097,-0.034822,1.429897,0.167806,0.069525,0.559725,0.754421,0.655594,-0.004716,-0.031979
1760557525.155715,3,-3.085833,-0.034034,1.429795,0.167881,0.069552,0.559978,0.754447,0.655549,-0.005426,-0.032199
1760557525.188447,3,-3.085050,-0.033458,1.429977,0.167885,0.069563,0.559998,0.754384,0.655612,-0.005903,-0.032305
1760557525.223720,3,-3.087661,-0.036154,1.429979,0.167756,0.069509,0.559568,0.754383,0.655632,-0.004030,-0.032202
1760557525.253746,3,-3.085773,-0.034606,1.430126,0.167839,0.069541,0.559835,0.754328,0.655676,-0.005236,-0.032407
1760557525.290314,3,-3.084825,-0.033431,1.430367,0.167882,0.069558,0.559968,0.754252,0.655759,-0.005994,-0.032380
1760557525.327181,3,-3.086367,-0.035759,1.429637,0.167819,0.069534,0.559770,0.754480,0.655499,-0.004598,-0.032562
1760557525.358176,3,-3.084120,-0.033648,1.430096,0.167872,0.069555,0.559941,0.754326,0.655655,-0.006138,-0.032717
1760557525.394684,3,-3.084566,-0.032968,1.430049,0.167888,0.069563,0.559990,0.754360,0.655635,-0.006248,-0.032327
1760557525.462077,3,-3.086046,-0.034671,1.430114,0.167838,0.069544,0.559814,0.754336,0.655672,-0.005121,-0.032326
1760557525.497715,3,-3.085609,-0.035079,1.429975,0.167872,0.069558,0.559934,0.754368,0.655621,-0.005108,-0.032625
1760557525.530291,3,-3.085211,-0.036075,1.429735,0.167850,0.069553,0.559880,0.754424,0.655534,-0.004859,-0.033101
1760557525.566432,3,-3.085977,-0.035659,1.429857,0.167824,0.069539,0.559770,0.754403,0.655580,-0.004767,-0.032676
1760557525.602076,3,-3.086329,-0.033691,1.430286,0.167874,0.069562,0.559924,0.754299,0.655733,-0.005401,-0.031898
1760557525.634162,3,-3.087035,-0.035068,1.429811,0.167798,0.069533,0.559695,0.754445,0.655562,-0.004642,-0.032084
1760557525.671295,3,-3.084924,-0.036173,1.429935,0.167819,0.069539,0.559748,0.754352,0.655610,-0.004919,-0.033241
1760557525.705954,3,-3.084048,-0.031935,1.430414,0.167922,0.069576,0.560099,0.754248,0.655765,-0.006814,-0.032182
1760557525.738083,3,-3.086185,-0.034201,1.430273,0.167855,0.069554,0.559884,0.754293,0.655731,-0.005256,-0.032119
1760557525.773967,3,-3.084540,-0.033986,1.430312,0.167894,0.069574,0.560017,0.754257,0.655740,-0.005877,-0.032669
1760557525.806410,3,-3.085524,-0.034307,1.429976,0.167867,0.069564,0.559913,0.754378,0.655617,-0.005428,-0.032404
1760557525.842634,3,-3.085542,-0.034723,1.430186,0.167858,0.069559,0.559880,0.754303,0.655699,-0.005268,-0.032533
1760557525.874319,3,-3.085248,-0.035136,1.430420,0.167860,0.069563,0.559891,0.754215,0.655788,-0.005212,-0.032778
1760557525.912251,3,-3.084359,-0.033947,1.430054,0.167882,0.069568,0.559970,0.754339,0.655642,-0.005946,-0.032725
1760557525.979194,3,-3.086835,-0.034744,1.430425,0.167834,0.069550,0.559791,0.754245,0.655792,-0.004840,-0.032051
1760557526.015940,3,-3.085112,-0.034905,1.430331,0.167848,0.069554,0.559855,0.754246,0.655753,-0.005343,-0.032754
1760557526.051985,3,-3.085692,-0.033545,1.430326,0.167869,0.069562,0.559911,0.754278,0.655746,-0.005666,-0.032090
1760557526.088910,3,-3.085458,-0.032677,1.430385,0.167900,0.069574,0.560035,0.754268,0.655763,-0.006071,-0.031894
1760557526.120046,3,-3.084593,-0.032936,1.430530,0.167896,0.069579,0.560008,0.754203,0.655817,-0.006259,-0.032304
1760557526.151273,3,-3.085056,-0.033938,1.429962,0.167872,0.069566,0.559933,0.754381,0.655609,-0.005720,-0.032459
1760557526.186273,3,-3.085075,-0.033367,1.430463,0.167861,0.069559,0.559908,0.754226,0.655795,-0.005937,-0.032264
