ros_time_sec,x,y,z,qx,qy,qz,qw,roll_deg,pitch_deg,yaw_deg
1762189213.752293,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189213.802508,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189213.802508,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189213.802508,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189213.802508,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189213.802508,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189213.852747,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189213.852747,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189213.852747,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189213.852747,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189213.852747,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189213.902930,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189213.902930,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189213.902930,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189213.902930,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189213.902930,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189213.953081,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189213.953081,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189213.953081,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189213.953081,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189213.953081,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.003254,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.003254,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.003254,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.003254,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.003254,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.053443,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.053443,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.053443,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.053443,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.053443,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.103630,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.103630,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.103630,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.103630,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.103630,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.153786,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.153786,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.153786,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.153786,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.153786,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.203973,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.203973,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.203973,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.203973,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.203973,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.254148,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.254148,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.254148,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.254148,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.254148,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.304945,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.304945,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.304945,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.304945,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.304945,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.355188,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.355188,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.355188,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.379137,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.379137,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.403411,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.403411,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.427535,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.427535,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.427535,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.451688,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.451688,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.476037,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.476037,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.476037,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.500180,0.486179906,-0.001586136,0.244812223,0.001017640,0.702600125,-0.001303153,0.711582975,-1.72646,89.27176,-1.91452
1762189214.500180,0.486179906,-0.001586136,0.244812223,0.001017640,0.702600125,-0.001303153,0.711582975,-1.72646,89.27176,-1.91452
1762189214.524282,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.524282,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.524282,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.548727,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.548727,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.572781,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.572781,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.596870,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.596870,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.616951,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.616951,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.636978,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.636978,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.657002,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.657002,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.657002,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.677575,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.677575,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.701371,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.701371,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.721831,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.721831,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.742204,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.742204,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.766138,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.766138,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.766138,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.790410,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.790410,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.814607,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.814607,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.814607,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.838913,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.838913,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.863122,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.863122,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.863122,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.887279,0.486179906,-0.001586136,0.244812223,0.001017640,0.702600125,-0.001303153,0.711582975,-1.72646,89.27176,-1.91452
1762189214.887279,0.486179906,-0.001586136,0.244812223,0.001017640,0.702600125,-0.001303153,0.711582975,-1.72646,89.27176,-1.91452
1762189214.911484,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.911484,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.935555,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.935555,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.935555,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.959869,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.959869,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.984014,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.984014,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189214.984014,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.008421,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.008421,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.032388,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.032388,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.056495,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.056495,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.056495,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.080946,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.080946,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.104957,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.104957,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.104957,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.129170,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.129170,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.153363,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.153363,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.153363,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.177670,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.177670,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.201867,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.201867,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.225924,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.225924,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.225924,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.250068,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.250068,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.274202,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.274202,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.274202,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.298477,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.298477,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.322855,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.322855,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.346820,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.346820,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.346820,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.371044,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.371044,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.395247,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.395247,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.395247,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.419498,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.419498,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.443842,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.443842,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.443842,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.467853,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.467853,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.492062,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.492062,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.516140,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.516140,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.516140,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.540693,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.540693,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.564700,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.564700,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.564700,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.588742,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.588742,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.612947,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.612947,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.612947,0.486179938,-0.001586136,0.244809748,0.001017644,0.702603394,-0.001303147,0.711579747,-1.72771,89.27229,-1.91577
1762189215.637265,0.486181861,-0.001587683,0.244809498,0.001018757,0.702602931,-0.001304275,0.711580201,-1.72754,89.27221,-1.91577
1762189215.637265,0.486181861,-0.001587683,0.244809498,0.001018757,0.702602931,-0.001304275,0.711580201,-1.72754,89.27221,-1.91577
1762189215.661330,0.486211597,-0.001587779,0.244815481,0.001018741,0.702591146,-0.001304296,0.711591837,-1.72304,89.27032,-1.91127
1762189215.661330,0.486211597,-0.001587779,0.244815481,0.001018741,0.702591146,-0.001304296,0.711591837,-1.72304,89.27032,-1.91127
1762189215.685845,0.486341927,-0.001586661,0.244861994,0.001017533,0.702523667,-0.001303287,0.711658460,-1.69771,89.25945,-1.88577
1762189215.685845,0.486341927,-0.001586661,0.244861994,0.001017533,0.702523667,-0.001303287,0.711658460,-1.69771,89.25945,-1.88577
1762189215.685845,0.486341927,-0.001586661,0.244861994,0.001017533,0.702523667,-0.001303287,0.711658460,-1.69771,89.25945,-1.88577
1762189215.709734,0.486528081,-0.001587264,0.244953314,0.001017372,0.702408829,-0.001303489,0.711771805,-1.65629,89.24097,-1.84435
1762189215.709734,0.486528081,-0.001587264,0.244953314,0.001017372,0.702408829,-0.001303489,0.711771805,-1.65629,89.24097,-1.84435
1762189215.733930,0.486737290,-0.001587942,0.245040045,0.001017218,0.702298724,-0.001303682,0.711880445,-1.61843,89.22325,-1.80649
1762189215.733930,0.486737290,-0.001587942,0.245040045,0.001017218,0.702298724,-0.001303682,0.711880445,-1.61843,89.22325,-1.80649
1762189215.758091,0.486970605,-0.001588698,0.245114893,0.001017089,0.702205122,-0.001303845,0.711972775,-1.58756,89.20819,-1.77562
1762189215.758091,0.486970605,-0.001588698,0.245114893,0.001017089,0.702205122,-0.001303845,0.711972775,-1.58756,89.20819,-1.77562
1762189215.758091,0.486970605,-0.001588698,0.245114893,0.001017089,0.702205122,-0.001303845,0.711972775,-1.58756,89.20819,-1.77562
1762189215.782422,0.487226264,-0.001589526,0.245107297,0.001017117,0.702220480,-0.001303809,0.711957627,-1.59245,89.21067,-1.78051
1762189215.782422,0.487226264,-0.001589526,0.245107297,0.001017117,0.702220480,-0.001303809,0.711957627,-1.59245,89.21067,-1.78051
1762189215.806716,0.487499339,-0.001590410,0.245068804,0.001017198,0.702272004,-0.001303708,0.711906805,-1.60927,89.21896,-1.79733
