ros_time_sec,tag_id,roll(rad),pitch(rad),yaw(rad),tx(m),ty(m),tz(m),q_x,q_y,q_z,q_w
1762189217.912063,3,3.078954,0.072718,0.212249,0.029340,-0.021777,0.560377,0.993109,0.106936,-0.032814,0.034966
1762189217.947701,3,-2.996313,0.025921,0.215458,0.030306,-0.021741,0.560971,0.991599,0.106293,-0.020654,-0.070760
1762189217.979649,3,3.095907,0.065430,0.223560,0.031264,-0.021975,0.561014,0.992885,0.112201,-0.029950,0.026334
1762189218.015298,3,-3.002238,0.017970,0.226031,0.032222,-0.021916,0.561217,0.991240,0.111875,-0.016757,-0.068163
1762189218.051344,3,-2.995807,0.010691,0.231083,0.033153,-0.021976,0.560943,0.990725,0.114590,-0.013691,-0.071727
1762189218.083891,3,-2.999808,0.013699,0.236835,0.034116,-0.022055,0.561061,0.990537,0.117360,-0.015152,-0.069528
1762189218.119592,3,-2.992323,0.012217,0.243373,0.035059,-0.022110,0.560999,0.989879,0.120594,-0.015097,-0.073273
1762189218.151720,3,-3.018373,0.011026,0.249404,0.036035,-0.022186,0.561418,0.990379,0.123804,-0.013118,-0.060408
1762189218.188514,3,3.104039,0.076135,0.258335,0.036948,-0.022377,0.561193,0.990684,0.129401,-0.035318,0.023507
1762189218.223760,3,-2.991816,0.011696,0.260225,0.037886,-0.022267,0.560929,0.988808,0.128946,-0.015490,-0.073428
1762189218.255745,3,-2.995577,0.010475,0.265594,0.038853,-0.022321,0.561023,0.988592,0.131674,-0.014836,-0.071608
1762189218.293149,3,-2.995485,0.019619,0.271296,0.039792,-0.022364,0.561078,0.988220,0.134156,-0.019563,-0.070992
1762189218.328396,3,-2.986779,0.006720,0.276064,0.040724,-0.022376,0.560713,0.987553,0.136924,-0.013958,-0.076133
1762189218.360377,3,-3.005152,0.015032,0.283280,0.041708,-0.022438,0.561212,0.987727,0.140327,-0.017046,-0.066424
1762189218.396109,3,-2.994502,0.007130,0.287251,0.042655,-0.022450,0.561118,0.987059,0.142485,-0.014036,-0.072213
1762189218.427960,3,-2.991856,0.005349,0.291939,0.043568,-0.022437,0.560739,0.986619,0.144846,-0.013518,-0.073615
1762189218.463922,3,-2.999856,0.012653,0.299844,0.044533,-0.022475,0.561068,0.986348,0.148540,-0.016816,-0.069071
1762189218.500341,3,-2.995850,0.005348,0.304292,0.045457,-0.022468,0.560815,0.985851,0.150964,-0.013670,-0.071561
1762189218.531915,3,-2.991514,0.008421,0.310465,0.046323,-0.022402,0.560281,0.985235,0.153861,-0.015739,-0.073418
1762189218.568179,3,-2.988070,0.010882,0.316565,0.046679,-0.021962,0.559272,0.984643,0.156744,-0.017444,-0.074871
1762189218.604163,3,-3.006360,0.009104,0.321652,0.047799,-0.022004,0.561190,0.984879,0.159462,-0.015302,-0.065965
1762189218.636541,3,-2.991872,0.005820,0.327234,0.048696,-0.021956,0.560440,0.983913,0.162216,-0.015046,-0.073318
1762189218.672470,3,-3.001168,0.002827,0.331982,0.049613,-0.021903,0.560101,0.983841,0.164725,-0.012982,-0.068957
1762189218.705048,3,-3.002426,0.017282,0.339606,0.051040,-0.022232,0.563128,0.983298,0.167981,-0.020245,-0.067068
1762189218.743186,3,-2.995939,0.016511,0.344432,0.051975,-0.022364,0.560754,0.982665,0.170314,-0.020580,-0.070273
1762189218.778948,3,-2.989790,0.015373,0.349097,0.052764,-0.022318,0.560429,0.982042,0.172585,-0.020716,-0.073343
1762189218.809463,3,-2.981559,0.015360,0.353440,0.053504,-0.022266,0.560212,0.981355,0.174630,-0.021588,-0.077338
1762189218.845628,3,-2.990762,0.020757,0.359210,0.054288,-0.022253,0.560461,0.981205,0.177354,-0.023641,-0.072279
1762189218.876705,3,-2.988135,0.015052,0.362723,0.055028,-0.022204,0.560353,0.980781,0.179266,-0.021206,-0.074041
1762189218.947673,3,-2.986082,0.021798,0.372797,0.056586,-0.022118,0.560567,0.979808,0.183918,-0.025072,-0.074313
1762189218.979764,3,-2.993277,0.013118,0.376904,0.057530,-0.022092,0.560948,0.979666,0.186342,-0.020305,-0.071551
1762189219.016348,3,-3.005824,0.005278,0.382385,0.058603,-0.022032,0.561463,0.979548,0.189416,-0.015475,-0.066095
1762189219.052607,3,-3.011318,-0.011149,0.388741,0.059884,-0.021948,0.561889,0.979003,0.193092,-0.007114,-0.064939
1762189219.085341,3,-3.027390,-0.028711,0.396148,0.061518,-0.021874,0.563133,0.978587,0.197243,0.002822,-0.058769
1762189219.121534,3,-3.032513,-0.061086,0.403676,0.063411,-0.021708,0.563605,0.977453,0.201710,0.018951,-0.059494
1762189219.187914,3,-3.077631,0.316695,0.465467,0.068578,-0.021314,0.566031,0.961538,0.222730,-0.160639,0.005626
1762189219.223879,3,-3.075074,0.365753,0.490716,0.072291,-0.020852,0.567323,0.954816,0.232855,-0.184257,0.012430
1762189219.255952,3,-3.057103,0.414339,0.524811,0.077087,-0.020181,0.569872,0.946528,0.245242,-0.209194,0.013395
1762189219.291997,3,-3.063391,0.428032,0.565098,0.083224,-0.019156,0.573114,0.940036,0.264262,-0.214458,0.022484
1762189219.777481,3,3.107063,-0.029087,1.595121,0.246715,0.073791,0.567416,0.698456,0.715297,0.022510,0.001650
1762189219.808774,3,-3.085994,-0.067155,1.585374,0.242010,0.074181,0.562916,0.700603,0.712220,0.003769,-0.043402
1762189219.845835,3,-3.114172,-0.058555,1.597074,0.238416,0.073775,0.554240,0.697104,0.716242,0.010607,-0.030529
1762189219.879607,3,-3.114477,-0.057607,1.595569,0.238190,0.073658,0.554177,0.697661,0.715721,0.010408,-0.030077
1762189219.911904,3,-3.111868,-0.055901,1.595871,0.237607,0.074090,0.553332,0.697539,0.715847,0.008874,-0.030378
1762189219.947622,3,-3.107815,-0.058288,1.595150,0.237944,0.074256,0.553709,0.697696,0.715602,0.008269,-0.032642
1762189219.979621,3,-3.106437,-0.056569,1.595322,0.238058,0.074282,0.553999,0.697640,0.715675,0.007172,-0.032508
1762189220.015273,3,-3.110852,-0.058912,1.595314,0.237758,0.074170,0.553597,0.697676,0.715643,0.009571,-0.031806
1762189220.051689,3,-3.111539,-0.056501,1.595575,0.238443,0.073950,0.554949,0.697631,0.715743,0.008970,-0.030706
1762189220.084516,3,-3.115318,-0.058497,1.595499,0.238190,0.073595,0.553977,0.697685,0.715687,0.011021,-0.030101
1762189220.120137,3,-3.115393,-0.057795,1.596046,0.238195,0.073601,0.553981,0.697501,0.715881,0.010795,-0.029826
1762189220.155819,3,-3.114644,-0.057475,1.595618,0.238258,0.073622,0.554129,0.697648,0.715738,0.010421,-0.029971
1762189220.188235,3,-3.115280,-0.056392,1.595947,0.238268,0.073628,0.554157,0.697556,0.715855,0.010266,-0.029363
1762189220.223850,3,-3.115138,-0.056164,1.595868,0.238284,0.073628,0.554195,0.697585,0.715830,0.010137,-0.029331
1762189220.256132,3,-3.115187,-0.057217,1.595843,0.238250,0.073611,0.554088,0.697579,0.715815,0.010522,-0.029691
1762189220.291685,3,-3.113957,-0.055982,1.595790,0.238337,0.073645,0.554308,0.697598,0.715809,0.009651,-0.029678
1762189220.327715,3,-3.114965,-0.057211,1.595619,0.238239,0.073613,0.554074,0.697656,0.715738,0.010444,-0.029765
1762189220.361302,3,-3.114802,-0.057631,1.595862,0.238252,0.073617,0.554104,0.697561,0.715821,0.010529,-0.029973
1762189220.395859,3,-3.114820,-0.057792,1.595794,0.238268,0.073627,0.554144,0.697583,0.715797,0.010592,-0.030024
1762189220.427763,3,-3.115550,-0.058479,1.595825,0.238175,0.073599,0.553925,0.697572,0.715799,0.011093,-0.030015
1762189220.464121,3,-3.114528,-0.057333,1.595872,0.238328,0.073646,0.554288,0.697558,0.715828,0.010326,-0.029962
1762189220.499917,3,-3.115103,-0.057236,1.595659,0.238232,0.073620,0.554070,0.697643,0.715751,0.010501,-0.029726
1762189220.532273,3,-3.114910,-0.056790,1.596138,0.238282,0.073633,0.554176,0.697476,0.715921,0.010270,-0.029636
1762189220.567942,3,-3.115820,-0.056912,1.596015,0.238254,0.073627,0.554114,0.697532,0.715873,0.010640,-0.029362
1762189220.603650,3,-3.115598,-0.058571,1.595980,0.238209,0.073611,0.554012,0.697516,0.715852,0.011140,-0.030032
1762189220.636093,3,-3.114884,-0.056495,1.596166,0.238262,0.073633,0.554129,0.697470,0.715933,0.010157,-0.029540
1762189220.673421,3,-3.115364,-0.057774,1.596002,0.238225,0.073621,0.554038,0.697517,0.715866,0.010777,-0.029829
1762189220.705018,3,-3.115229,-0.057029,1.596172,0.238267,0.073632,0.554133,0.697465,0.715930,0.010467,-0.029610
1762189220.740954,3,-3.115045,-0.057186,1.595952,0.238277,0.073634,0.554154,0.697539,0.715854,0.010459,-0.029730
1762189220.776978,3,-3.116357,-0.058142,1.596240,0.238202,0.073610,0.553970,0.697441,0.715942,0.011258,-0.029616
1762189220.809925,3,-3.114274,-0.056424,1.595908,0.238276,0.073632,0.554158,0.697554,0.715847,0.009918,-0.029726
1762189220.846419,3,-3.114639,-0.056687,1.596154,0.238307,0.073649,0.554236,0.697468,0.715929,0.010136,-0.029694
1762189220.882324,3,-3.114389,-0.057231,1.595772,0.238267,0.073635,0.554133,0.697593,0.715794,0.010242,-0.029973
1762189220.914964,3,-3.115742,-0.058189,1.595845,0.238211,0.073617,0.554009,0.697573,0.715807,0.011060,-0.029845
1762189220.951369,3,-3.115129,-0.056938,1.596153,0.238292,0.073639,0.554184,0.697472,0.715925,0.010399,-0.029612
1762189220.980887,3,-3.116073,-0.057797,1.595927,0.238213,0.073618,0.554003,0.697554,0.715836,0.011040,-0.029590
1762189221.047773,3,-3.115541,-0.057606,1.596004,0.238217,0.073624,0.554009,0.697521,0.715867,0.010782,-0.029707
1762189221.083758,3,-3.115251,-0.055689,1.596490,0.238273,0.073636,0.554137,0.697371,0.716049,0.010002,-0.029125
1762189221.119540,3,-3.115276,-0.058804,1.595885,0.238209,0.073619,0.554000,0.697542,0.715820,0.011107,-0.030227
1762189221.151670,3,-3.114873,-0.057833,1.596015,0.238265,0.073638,0.554126,0.697504,0.715873,0.010622,-0.030021
1762189221.188706,3,-3.115727,-0.056007,1.596854,0.238332,0.073654,0.554270,0.697243,0.716171,0.010278,-0.029075
1762189221.223605,3,-3.114518,-0.056628,1.596041,0.238374,0.073666,0.554367,0.697507,0.715891,0.010074,-0.029714
1762189221.255508,3,-3.115985,-0.057034,1.596428,0.238209,0.073618,0.553985,0.697385,0.716015,0.010735,-0.029350
1762189221.291972,3,-3.115172,-0.057234,1.596289,0.238250,0.073634,0.554091,0.697419,0.715970,0.010516,-0.029704
1762189221.328241,3,-3.115844,-0.058630,1.595737,0.238190,0.073610,0.553946,0.697606,0.715766,0.011252,-0.029966
1762189221.359844,3,-3.115786,-0.058726,1.595762,0.238151,0.073604,0.553861,0.697595,0.715774,0.011264,-0.030021
1762189221.396382,3,-3.114626,-0.056540,1.596476,0.238292,0.073645,0.554176,0.697354,0.716042,0.010076,-0.029647
1762189221.428117,3,-3.114930,-0.054908,1.596651,0.238350,0.073667,0.554316,0.697320,0.716110,0.009613,-0.028958
1762189221.463845,3,-3.114055,-0.057698,1.595979,0.238316,0.073655,0.554247,0.697506,0.715866,0.010282,-0.030258
1762189221.500224,3,-3.115953,-0.057199,1.596301,0.238256,0.073633,0.554100,0.697427,0.715971,0.010783,-0.029420
1762189221.531951,3,-3.114629,-0.055850,1.596392,0.238365,0.073668,0.554348,0.697395,0.716016,0.009837,-0.029399
1762189221.568126,3,-3.114752,-0.057434,1.596008,0.238304,0.073652,0.554213,0.697511,0.715873,0.010439,-0.029921
1762189221.604449,3,-3.115826,-0.057903,1.596329,0.238267,0.073638,0.554102,0.697405,0.715977,0.010983,-0.029716
1762189221.636143,3,-3.114934,-0.056713,1.596250,0.238316,0.073652,0.554234,0.697437,0.715961,0.010250,-0.029601
1762189221.672193,3,-3.115941,-0.058327,1.595951,0.238196,0.073623,0.553948,0.697536,0.715842,0.011178,-0.029825
1762189221.704426,3,-3.116233,-0.058345,1.596117,0.238173,0.073614,0.553906,0.697480,0.715898,0.011286,-0.029731
1762189221.740513,3,-3.115695,-0.057823,1.596202,0.238257,0.073640,0.554084,0.697450,0.715934,0.010910,-0.029732
1762189221.776358,3,-3.114894,-0.056865,1.596151,0.238303,0.073653,0.554192,0.697470,0.715926,0.010290,-0.029668
1762189221.808815,3,-3.114880,-0.057550,1.596068,0.238277,0.073641,0.554149,0.697489,0.715893,0.010525,-0.029918
1762189221.844797,3,-3.115116,-0.058047,1.596040,0.238308,0.073650,0.554210,0.697495,0.715879,0.010783,-0.030013
1762189221.876986,3,-3.115644,-0.057782,1.596017,0.238270,0.073644,0.554126,0.697516,0.715870,0.010880,-0.029734
1762189221.913117,3,-3.115416,-0.056675,1.596409,0.238236,0.073629,0.554042,0.697388,0.716014,0.010407,-0.029420
1762189221.948867,3,-3.114610,-0.056796,1.596086,0.238349,0.073668,0.554307,0.697490,0.715905,0.010165,-0.029743
1762189221.981107,3,-3.115936,-0.058227,1.596049,0.238182,0.073614,0.553911,0.697502,0.715877,0.011139,-0.029792
1762189222.016566,3,-3.114367,-0.058398,1.595906,0.238282,0.073646,0.554152,0.697527,0.715835,0.010640,-0.030399
1762189222.052338,3,-3.114419,-0.055267,1.596729,0.238321,0.073657,0.554233,0.697279,0.716138,0.009554,-0.029266
1762189222.084915,3,-3.114738,-0.055301,1.596711,0.238344,0.073663,0.554303,0.697290,0.716130,0.009680,-0.029166
1762189222.120831,3,-3.114769,-0.056840,1.596207,0.238319,0.073659,0.554232,0.697449,0.715946,0.010235,-0.029704
1762189222.153582,3,-3.114884,-0.057167,1.596441,0.238267,0.073645,0.554128,0.697362,0.716025,0.010387,-0.029782
1762189222.192540,3,-3.115167,-0.056710,1.596235,0.238285,0.073644,0.554144,0.697446,0.715954,0.010332,-0.029518
1762189222.227856,3,-3.115679,-0.057758,1.596322,0.238294,0.073647,0.554173,0.697407,0.715976,0.010880,-0.029715
1762189222.257906,3,-3.114897,-0.057744,1.595975,0.238302,0.073658,0.554194,0.697520,0.715859,0.010600,-0.029981
1762189222.297076,3,-3.115810,-0.056754,1.596226,0.238272,0.073643,0.554120,0.697458,0.715948,0.010578,-0.029310
1762189222.332753,3,-3.115194,-0.056872,1.596551,0.238282,0.073648,0.554143,0.697331,0.716064,0.010394,-0.029569
1762189222.397194,3,-3.115426,-0.056480,1.596346,0.238269,0.073644,0.554107,0.697414,0.715993,0.010343,-0.029346
1762189222.431836,3,-3.115434,-0.057038,1.596414,0.238318,0.073658,0.554214,0.697381,0.716014,0.010540,-0.029543
1762189222.463887,3,-3.115102,-0.055740,1.596637,0.238329,0.073666,0.554256,0.697315,0.716100,0.009965,-0.029196
1762189222.499331,3,-3.114338,-0.055710,1.596678,0.238337,0.073665,0.554274,0.697290,0.716118,0.009680,-0.029452
1762189222.531927,3,-3.115721,-0.056844,1.596510,0.238283,0.073645,0.554143,0.697354,0.716047,0.010573,-0.029375
1762189222.568345,3,-3.115521,-0.057751,1.595950,0.238248,0.073642,0.554056,0.697538,0.715847,0.010826,-0.029766
1762189222.600680,3,-3.114927,-0.056533,1.596969,0.238315,0.073658,0.554223,0.697182,0.716213,0.010174,-0.029542
1762189222.636406,3,-3.115020,-0.056109,1.596705,0.238321,0.073660,0.554240,0.697284,0.716122,0.010063,-0.029357
1762189222.671898,3,-3.115459,-0.057509,1.596120,0.238246,0.073638,0.554056,0.697480,0.715908,0.010717,-0.029701
1762189222.703961,3,-3.114514,-0.056425,1.596385,0.238342,0.073667,0.554290,0.697387,0.716012,0.009997,-0.029645
1762189222.739899,3,-3.115417,-0.057145,1.596320,0.238252,0.073643,0.554071,0.697413,0.715980,0.010572,-0.029587
1762189222.775998,3,-3.114451,-0.057207,1.596328,0.238318,0.073662,0.554230,0.697395,0.715988,0.010248,-0.029946
1762189222.808175,3,-3.114733,-0.056561,1.596489,0.238322,0.073665,0.554239,0.697351,0.716046,0.010121,-0.029618
1762189222.843606,3,-3.114773,-0.055360,1.596797,0.238321,0.073662,0.554230,0.697259,0.716160,0.009712,-0.029176
1762189222.879916,3,-3.115045,-0.055326,1.596874,0.238385,0.073678,0.554376,0.697236,0.716185,0.009796,-0.029069
1762189222.911624,3,-3.114764,-0.056255,1.596402,0.238312,0.073658,0.554213,0.697387,0.716017,0.010027,-0.029497
1762189222.948546,3,-3.114729,-0.056581,1.596411,0.238315,0.073663,0.554217,0.697378,0.716019,0.010128,-0.029626
1762189222.980557,3,-3.115260,-0.057674,1.596360,0.238263,0.073643,0.554088,0.697389,0.715992,0.010700,-0.029831
1762189223.016322,3,-3.114964,-0.057082,1.596451,0.238342,0.073667,0.554281,0.697360,0.716029,0.010386,-0.029723
1762189223.052181,3,-3.114716,-0.056532,1.596573,0.238311,0.073656,0.554207,0.697321,0.716076,0.010104,-0.029613
1762189223.086575,3,-3.114650,-0.055875,1.596829,0.238363,0.073677,0.554327,0.697238,0.716169,0.009847,-0.029403
1762189223.120262,3,-3.114499,-0.056010,1.596647,0.238356,0.073671,0.554305,0.697299,0.716105,0.009843,-0.029503
1762189223.158701,3,-3.114997,-0.056989,1.596656,0.238322,0.073664,0.554228,0.697289,0.716100,0.010362,-0.029679
1762189223.193013,3,-3.115301,-0.057765,1.596327,0.238243,0.073642,0.554041,0.697400,0.715980,0.010747,-0.029849
1762189223.257395,3,-3.115879,-0.057013,1.596601,0.238254,0.073647,0.554069,0.697321,0.716077,0.010688,-0.029380
1762189223.292878,3,-3.115333,-0.057703,1.596511,0.238284,0.073657,0.554145,0.697335,0.716044,0.010734,-0.029817
1762189223.329779,3,-3.115981,-0.057535,1.596520,0.238245,0.073644,0.554057,0.697344,0.716045,0.010907,-0.029531
1762189223.361649,3,-3.114356,-0.055686,1.596621,0.238351,0.073675,0.554305,0.697311,0.716099,0.009679,-0.029436
1762189223.396867,3,-3.114103,-0.055236,1.596819,0.238368,0.073674,0.554346,0.697243,0.716171,0.009428,-0.029365
1762189223.432174,3,-3.114863,-0.055693,1.596861,0.238327,0.073660,0.554232,0.697232,0.716180,0.009859,-0.029263
1762189223.466215,3,-3.115799,-0.057026,1.596855,0.238263,0.073645,0.554083,0.697229,0.716166,0.010660,-0.029414
1762189223.502038,3,-3.114269,-0.056517,1.596539,0.238362,0.073677,0.554328,0.697327,0.716066,0.009939,-0.029764
1762189223.534319,3,-3.115289,-0.057185,1.596407,0.238286,0.073650,0.554133,0.697379,0.716011,0.010539,-0.029646
1762189223.571752,3,-3.114256,-0.056010,1.596507,0.238386,0.073686,0.554370,0.697345,0.716058,0.009758,-0.029587
1762189223.636839,3,-3.115558,-0.056981,1.596298,0.238306,0.073665,0.554193,0.697425,0.715973,0.010566,-0.029479
1762189223.675657,3,-3.114642,-0.056894,1.596364,0.238290,0.073650,0.554143,0.697390,0.716001,0.010206,-0.029768
1762189223.743312,3,-3.115556,-0.057800,1.596367,0.238282,0.073655,0.554127,0.697389,0.715992,0.010850,-0.029773
1762189223.785428,3,-3.115269,-0.056741,1.596365,0.238284,0.073653,0.554132,0.697401,0.715999,0.010378,-0.029495
1762189223.856230,3,-3.115693,-0.056822,1.596781,0.238319,0.073661,0.554210,0.697257,0.716141,0.010552,-0.029378
1762189223.919783,3,-3.115543,-0.058604,1.595956,0.238251,0.073643,0.554062,0.697524,0.715844,0.011132,-0.030063
1762189223.954815,3,-3.114922,-0.056709,1.596576,0.238342,0.073675,0.554271,0.697320,0.716075,0.010239,-0.029605
1762189224.025321,3,-3.116110,-0.058142,1.596374,0.238227,0.073635,0.553996,0.697389,0.715990,0.011168,-0.029702
1762189224.091753,3,-3.115471,-0.057443,1.596704,0.238276,0.073655,0.554127,0.697272,0.716112,0.010690,-0.029677
1762189224.129870,3,-3.115317,-0.056201,1.596825,0.238328,0.073667,0.554243,0.697245,0.716162,0.010200,-0.029287
1762189224.227542,3,-3.115376,-0.057823,1.596146,0.238278,0.073654,0.554112,0.697465,0.715916,0.010797,-0.029843
1762189224.264562,3,-3.114564,-0.057409,1.596169,0.238307,0.073662,0.554189,0.697450,0.715931,0.010361,-0.029978
1762189224.327449,3,-3.115607,-0.057449,1.596414,0.238242,0.073643,0.554041,0.697378,0.716010,0.010745,-0.029630
1762189224.364600,3,-3.115514,-0.056711,1.596276,0.238275,0.073650,0.554108,0.697436,0.715967,0.010456,-0.029398
1762189224.431880,3,-3.115443,-0.058413,1.596426,0.238259,0.073650,0.554089,0.697357,0.716010,0.011022,-0.030033
1762189224.466399,3,-3.114797,-0.056984,1.596769,0.238290,0.073660,0.554158,0.697245,0.716141,0.010287,-0.029748
1762189224.509070,3,-3.114747,-0.057293,1.596562,0.238308,0.073661,0.554199,0.697314,0.716068,0.010380,-0.029875
