ros_time_sec,tag_id,roll(rad),pitch(rad),yaw(rad),tx(m),ty(m),tz(m),q_x,q_y,q_z,q_w
1760564021.972187,3,-3.013002,-0.004835,0.205409,0.020681,-0.022226,0.565374,0.992656,0.102467,-0.004187,-0.064160
1760564022.005080,3,-2.992485,-0.005294,0.212218,0.021592,-0.022299,0.564904,0.991589,0.105811,-0.005264,-0.074345
1760564022.040468,3,-2.990471,0.000708,0.218247,0.022527,-0.022377,0.564790,0.991218,0.108570,-0.008572,-0.075001
1760564022.073022,3,-2.993943,-0.003420,0.224209,0.023480,-0.022461,0.564817,0.991001,0.111691,-0.006557,-0.073485
1760564022.109229,3,-2.982857,-0.015469,0.228321,0.024421,-0.022518,0.564467,0.990264,0.114160,-0.001371,-0.079644
1760564022.144715,3,-2.993493,-0.004221,0.235626,0.025383,-0.022614,0.564925,0.990326,0.117374,-0.006606,-0.073716
1760564022.176724,3,-2.994354,-0.006037,0.240978,0.026341,-0.022688,0.565015,0.990030,0.120092,-0.005852,-0.073381
1760564022.212529,3,-2.994864,0.000327,0.247813,0.027281,-0.022748,0.564976,0.989666,0.123245,-0.009221,-0.072717
1760564022.245586,3,-2.994066,0.002043,0.252357,0.028245,-0.022807,0.565056,0.989361,0.125427,-0.010285,-0.072982
1760564022.282310,3,-2.991837,-0.001103,0.258331,0.029177,-0.022839,0.564660,0.988886,0.128486,-0.009091,-0.074255
1760564022.317986,3,-2.997871,0.007258,0.264421,0.030139,-0.022906,0.565028,0.988742,0.131226,-0.013053,-0.070695
1760564022.350788,3,-2.997608,-0.001496,0.269972,0.031092,-0.022932,0.564902,0.988329,0.134281,-0.008941,-0.071376
1760564022.387600,3,3.101325,0.069385,0.279864,0.032032,-0.023107,0.564977,0.989332,0.140055,-0.031533,0.024761
1760564022.423759,3,-2.996370,-0.005153,0.280629,0.032989,-0.022994,0.564930,0.987534,0.139671,-0.007602,-0.072193
1760564022.452929,3,-2.997008,-0.002079,0.285935,0.033953,-0.023025,0.565009,0.987201,0.142183,-0.009265,-0.071640
1760564022.520551,3,-2.992851,0.001277,0.298250,0.035829,-0.023036,0.564659,0.986175,0.148115,-0.011669,-0.073383
1760564022.556564,3,-2.994569,-0.000514,0.303589,0.036780,-0.023040,0.564644,0.985829,0.150823,-0.010853,-0.072640
1760564022.592998,3,-2.990453,-0.000556,0.309262,0.037715,-0.023044,0.564736,0.985245,0.153597,-0.011354,-0.074640
1760564022.624646,3,-2.990390,-0.005580,0.314528,0.038663,-0.023036,0.564691,0.984801,0.156377,-0.009081,-0.075032
1760564022.660818,3,-2.999055,-0.000473,0.320189,0.039630,-0.023045,0.565030,0.984703,0.159023,-0.011118,-0.070335
1760564022.696141,3,-2.985752,-0.003520,0.325636,0.040523,-0.022989,0.564399,0.983757,0.161743,-0.010887,-0.077096
1760564022.728798,3,-2.987351,0.000735,0.331729,0.041466,-0.022978,0.564602,0.983349,0.164586,-0.013082,-0.075927
1760564022.765644,3,-2.978820,-0.000667,0.336575,0.042371,-0.022938,0.564224,0.982605,0.166967,-0.013289,-0.080204
1760564022.801581,3,-2.985865,0.003051,0.342992,0.043239,-0.022915,0.564244,0.982364,0.170022,-0.014773,-0.076385
1760564022.834832,3,-2.990115,0.007526,0.347997,0.044014,-0.022890,0.564284,0.982119,0.172344,-0.016795,-0.073874
1760564022.870255,3,-2.979602,0.000873,0.351204,0.044723,-0.022831,0.563703,0.981400,0.174093,-0.014563,-0.079586
1760564022.901284,3,-2.977718,-0.003073,0.355316,0.045480,-0.022773,0.563511,0.980935,0.176256,-0.012957,-0.080828
1760564022.972389,3,-2.982374,0.003232,0.365777,0.047112,-0.022737,0.564183,0.980230,0.181168,-0.016047,-0.077906
1760564023.004558,3,-2.991918,0.004545,0.371727,0.048025,-0.022705,0.564661,0.980055,0.184110,-0.016044,-0.073061
1760564023.041889,3,3.128793,0.110230,0.385610,0.049024,-0.022791,0.564978,0.979893,0.191664,-0.052841,0.016827
1760564023.073997,3,-3.025338,-0.006644,0.383305,0.050361,-0.022627,0.566160,0.979991,0.190348,-0.007810,-0.057662
1760564023.109745,3,-3.032088,-0.026619,0.390047,0.051871,-0.022541,0.566987,0.979345,0.194197,0.002433,-0.056258
1760564023.148865,3,-3.038898,-0.055508,0.398307,0.053714,-0.022399,0.567809,0.978284,0.198899,0.017016,-0.055774
1760564023.178430,3,-3.102837,0.240563,0.432067,0.055777,-0.022335,0.568585,0.970015,0.210497,-0.121304,0.006927
1760564023.213804,3,-3.097238,0.287149,0.452106,0.058514,-0.022046,0.569259,0.965005,0.218680,-0.144326,0.010672
1760564023.250073,3,-3.079547,0.330833,0.476347,0.062038,-0.021636,0.570928,0.959249,0.227633,-0.167156,0.009099
1760564023.280574,3,-3.071867,0.385956,0.507783,0.066540,-0.021039,0.573117,0.951077,0.239890,-0.194114,0.015029
1760564023.316205,3,-3.079652,0.407834,0.544157,0.072270,-0.020115,0.575916,0.944490,0.257000,-0.203113,0.025186
1760564023.696358,3,-2.503993,0.054028,1.826477,0.219604,0.049496,0.600685,0.586878,0.746157,-0.263660,-0.171191
1760564023.732173,3,-3.049411,-0.055894,1.805815,0.209981,0.045233,0.564681,0.617420,0.784788,-0.018873,-0.050440
1760564024.004420,3,-2.780909,0.421094,1.596296,0.162196,0.074394,0.577983,0.698392,0.662728,-0.269121,0.024788
1760564024.040270,3,-2.982295,-0.058845,1.472160,0.161354,0.071764,0.566030,0.736866,0.670704,-0.031663,-0.078629
1760564024.076176,3,-2.954372,-0.120391,1.464772,0.161408,0.071623,0.562936,0.735225,0.668694,-0.017850,-0.109429
1760564024.108366,3,-2.991877,-0.047626,1.485969,0.160821,0.070844,0.560674,0.732977,0.675715,-0.033093,-0.071125
1760564024.145379,3,-3.005330,-0.041170,1.480726,0.160482,0.071182,0.560870,0.735410,0.673883,-0.030753,-0.064099
1760564024.180495,3,-3.019290,-0.018491,1.469659,0.159991,0.071308,0.562822,0.740148,0.669598,-0.034126,-0.051528
1760564024.212636,3,-3.018239,-0.006935,1.448852,0.159005,0.071290,0.564370,0.747310,0.661602,-0.038256,-0.048453
1760564024.248090,3,-2.999800,-0.050731,1.429978,0.156936,0.070682,0.559553,0.751783,0.655108,-0.027323,-0.070058
1760564024.283421,3,-2.991905,-0.045832,1.433150,0.157279,0.070931,0.560146,0.750626,0.656087,-0.031869,-0.071377
1760564024.316905,3,-2.991955,-0.042647,1.433238,0.157293,0.070799,0.560107,0.750704,0.656054,-0.033054,-0.070316
1760564024.352356,3,-3.003141,-0.048778,1.433322,0.157080,0.070931,0.559609,0.750865,0.656375,-0.027079,-0.068120
1760564024.384764,3,-2.999498,-0.046688,1.432817,0.157169,0.070926,0.559898,0.750973,0.656095,-0.029044,-0.068812
1760564024.420476,3,-2.997153,-0.044028,1.432399,0.157225,0.070964,0.560101,0.751115,0.655851,-0.030801,-0.068829
1760564024.455974,3,-2.999877,-0.046996,1.432974,0.157138,0.070986,0.559826,0.750925,0.656165,-0.028809,-0.068768
1760564024.488290,3,-2.998837,-0.049075,1.432849,0.157134,0.070954,0.559760,0.750863,0.656143,-0.028363,-0.069840
1760564024.524133,3,-2.999928,-0.048228,1.433254,0.157127,0.070963,0.559766,0.750795,0.656294,-0.028338,-0.069147
1760564024.560772,3,-2.997706,-0.046484,1.432443,0.157187,0.071008,0.559979,0.751041,0.655924,-0.029696,-0.069423
1760564024.592597,3,-2.999042,-0.047513,1.433421,0.157161,0.070980,0.559856,0.750733,0.656331,-0.028904,-0.069243
1760564024.628810,3,-2.998702,-0.048471,1.432330,0.157099,0.070965,0.559653,0.751048,0.655934,-0.028617,-0.069700
1760564024.660491,3,-2.998446,-0.048320,1.432435,0.157111,0.070985,0.559726,0.751009,0.655967,-0.028761,-0.069745
1760564024.695838,3,-2.996911,-0.048422,1.431805,0.157120,0.070977,0.559714,0.751159,0.655710,-0.029204,-0.070364
1760564024.729033,3,-3.000281,-0.050751,1.431670,0.157069,0.070962,0.559539,0.751245,0.655751,-0.027217,-0.069861
1760564024.765960,3,-2.994891,-0.048306,1.431757,0.157145,0.071001,0.559821,0.751107,0.655660,-0.029909,-0.071086
1760564024.801489,3,-2.997920,-0.047848,1.432240,0.157146,0.070994,0.559801,0.751070,0.655878,-0.029105,-0.069791
1760564024.835978,3,-2.997794,-0.047878,1.432664,0.157156,0.071001,0.559820,0.750926,0.656035,-0.029150,-0.069843
1760564024.869956,3,-2.995909,-0.046369,1.432374,0.157165,0.071011,0.559882,0.751004,0.655869,-0.030326,-0.070061
1760564024.905935,3,-2.993389,-0.046588,1.431759,0.157196,0.071020,0.559974,0.751110,0.655604,-0.031048,-0.071089
1760564024.939438,3,-2.996519,-0.049035,1.431971,0.157117,0.070987,0.559668,0.751071,0.655779,-0.029108,-0.070709
1760564024.974343,3,-2.997176,-0.051175,1.431464,0.157075,0.070971,0.559538,0.751189,0.655639,-0.028068,-0.071169
1760564025.009955,3,-3.000604,-0.048684,1.431833,0.157102,0.070985,0.559636,0.751270,0.655779,-0.027895,-0.069062
1760564025.042970,3,-2.995140,-0.048375,1.431502,0.157160,0.071015,0.559845,0.751197,0.655570,-0.029792,-0.071019
1760564025.078920,3,-2.999359,-0.048078,1.432554,0.157124,0.070995,0.559693,0.751010,0.656020,-0.028557,-0.069321
1760564025.110057,3,-2.991955,-0.047309,1.431394,0.157159,0.071021,0.559847,0.751154,0.655459,-0.031234,-0.071869
1760564025.146356,3,-2.994504,-0.048233,1.431301,0.157139,0.071006,0.559775,0.751245,0.655482,-0.030047,-0.071214
1760564025.183493,3,-2.996444,-0.047903,1.431803,0.157128,0.071009,0.559720,0.751160,0.655693,-0.029553,-0.070370
1760564025.215568,3,-2.996292,-0.049557,1.431299,0.157115,0.071006,0.559676,0.751266,0.655533,-0.028961,-0.070975
1760564025.250638,3,-2.996366,-0.050307,1.431169,0.157104,0.070995,0.559604,0.751286,0.655500,-0.028650,-0.071193
1760564025.289124,3,-2.996496,-0.047991,1.431531,0.157111,0.071006,0.559676,0.751248,0.655593,-0.029493,-0.070383
1760564025.318870,3,-2.995947,-0.049188,1.431620,0.157094,0.071009,0.559631,0.751160,0.655642,-0.029225,-0.070979
1760564025.354599,3,-2.999875,-0.051456,1.431917,0.157052,0.070973,0.559404,0.751127,0.655851,-0.027093,-0.070240
1760564025.384950,3,-2.996741,-0.047678,1.432170,0.157147,0.071020,0.559791,0.751058,0.655831,-0.029553,-0.070180
1760564025.421062,3,-2.997064,-0.052118,1.431417,0.157032,0.070975,0.559375,0.751169,0.655637,-0.027748,-0.071519
1760564025.488306,3,-2.995984,-0.049874,1.431526,0.157094,0.071003,0.559575,0.751170,0.655620,-0.028951,-0.071191
1760564025.524726,3,-2.993957,-0.048369,1.431758,0.157135,0.071023,0.559756,0.751071,0.655648,-0.030191,-0.071457
1760564025.557041,3,-2.991250,-0.047751,1.431025,0.157161,0.071033,0.559822,0.751235,0.655319,-0.031285,-0.072283
1760564025.592145,3,-2.991042,-0.046051,1.431449,0.157173,0.071042,0.559864,0.751145,0.655439,-0.032009,-0.071800
1760564025.629149,3,-2.993779,-0.049620,1.431004,0.157107,0.071007,0.559622,0.751270,0.655387,-0.029751,-0.071943
1760564025.661134,3,-2.994639,-0.046669,1.431857,0.157157,0.071033,0.559806,0.751119,0.655661,-0.030611,-0.070644
1760564025.696796,3,-2.992350,-0.048601,1.431183,0.157104,0.071016,0.559609,0.751195,0.655412,-0.030610,-0.072145
1760564025.732191,3,-2.995216,-0.048292,1.431805,0.157108,0.071015,0.559645,0.751103,0.655683,-0.029809,-0.070958
1760564025.764606,3,-2.996794,-0.049028,1.431447,0.157060,0.070999,0.559486,0.751252,0.655586,-0.029002,-0.070611
1760564025.800658,3,-2.994895,-0.050314,1.431266,0.157094,0.071011,0.559575,0.751201,0.655515,-0.029133,-0.071747
1760564025.832509,3,-2.991867,-0.047310,1.431414,0.157171,0.071051,0.559884,0.751145,0.655465,-0.031263,-0.071901
1760564025.869768,3,-2.994003,-0.047887,1.431884,0.157146,0.071037,0.559776,0.751048,0.655686,-0.030362,-0.071280
1760564025.904249,3,-2.992935,-0.046681,1.431728,0.157192,0.071060,0.559940,0.751101,0.655587,-0.031161,-0.071290
1760564025.936892,3,-2.991584,-0.045380,1.431694,0.157190,0.071055,0.559921,0.751107,0.655526,-0.032093,-0.071373
1760564025.973529,3,-2.995680,-0.049902,1.431593,0.157082,0.071008,0.559536,0.751136,0.655642,-0.029043,-0.071313
1760564026.009843,3,-2.991697,-0.047240,1.431812,0.157160,0.071041,0.559824,0.751010,0.655611,-0.031359,-0.071936
1760564026.042877,3,-2.993979,-0.047786,1.431878,0.157152,0.071032,0.559755,0.751052,0.655682,-0.030407,-0.071257
1760564026.076602,3,-2.994869,-0.047313,1.431577,0.157137,0.071028,0.559709,0.751198,0.655573,-0.030284,-0.070772
1760564026.112139,3,-2.992610,-0.047374,1.431474,0.157141,0.071038,0.559755,0.751149,0.655501,-0.030997,-0.071642
1760564026.144839,3,-2.993241,-0.048165,1.431320,0.157144,0.071036,0.559734,0.751196,0.655469,-0.030487,-0.071666
1760564026.180213,3,-2.992427,-0.047225,1.431495,0.157170,0.071048,0.559839,0.751141,0.655503,-0.031114,-0.071662
1760564026.212106,3,-2.994406,-0.049288,1.431490,0.157130,0.071029,0.559680,0.751145,0.655572,-0.029688,-0.071592
1760564026.247993,3,-2.992156,-0.047294,1.431426,0.157170,0.071054,0.559856,0.751151,0.655474,-0.031174,-0.071787
1760564026.284529,3,-2.993246,-0.049117,1.431300,0.157137,0.071037,0.559719,0.751171,0.655480,-0.030126,-0.071975
1760564026.318554,3,-2.994233,-0.048736,1.431441,0.157096,0.071025,0.559594,0.751173,0.655540,-0.029951,-0.071478
1760564026.359923,3,-2.992601,-0.046301,1.432026,0.157192,0.071063,0.559912,0.751004,0.655686,-0.031424,-0.071287
1760564026.422374,3,-2.990471,-0.047164,1.431508,0.157168,0.071054,0.559845,0.751068,0.655475,-0.031778,-0.072377
1760564026.456874,3,-2.993111,-0.049181,1.431227,0.157137,0.071031,0.559665,0.751188,0.655452,-0.030143,-0.072048
1760564026.489157,3,-2.988749,-0.044710,1.431824,0.157228,0.071079,0.560057,0.750985,0.655514,-0.033279,-0.072217
1760564026.525424,3,-2.993760,-0.047950,1.432123,0.157144,0.071045,0.559742,0.750959,0.655774,-0.030426,-0.071388
1760564026.562505,3,-2.993554,-0.047864,1.431829,0.157131,0.071037,0.559687,0.751050,0.655659,-0.030516,-0.071442
1760564026.593324,3,-2.992452,-0.047529,1.431736,0.157181,0.071051,0.559852,0.751053,0.655600,-0.031000,-0.071748
1760564026.629510,3,-2.995395,-0.049041,1.431994,0.157097,0.071018,0.559546,0.751023,0.655771,-0.029475,-0.071133
1760564026.661669,3,-2.995964,-0.049032,1.431638,0.157111,0.071028,0.559609,0.751160,0.655646,-0.029279,-0.070922
1760564026.697521,3,-2.991443,-0.045675,1.431668,0.157225,0.071079,0.560027,0.751101,0.655520,-0.032027,-0.071523
1760564026.733197,3,-2.992346,-0.045865,1.431755,0.157184,0.071067,0.559889,0.751098,0.655571,-0.031662,-0.071245
1760564026.766397,3,-2.990072,-0.047012,1.431375,0.157179,0.071056,0.559838,0.751103,0.655416,-0.031962,-0.072479
1760564026.802129,3,-2.992226,-0.048071,1.431495,0.157122,0.071035,0.559647,0.751105,0.655517,-0.030861,-0.072014
1760564026.838814,3,-2.992282,-0.047281,1.432016,0.157169,0.071055,0.559805,0.750963,0.655697,-0.031159,-0.071727
1760564026.871158,3,-2.995737,-0.049552,1.431216,0.157090,0.071024,0.559548,0.751273,0.655494,-0.029142,-0.071183
1760564026.907021,3,-2.997112,-0.049703,1.432010,0.157076,0.071019,0.559498,0.751057,0.655815,-0.028663,-0.070704
1760564026.943394,3,-2.992170,-0.047834,1.431770,0.157155,0.071047,0.559759,0.751021,0.655614,-0.030979,-0.071953
1760564026.975213,3,-2.993113,-0.045685,1.432235,0.157178,0.071058,0.559842,0.750974,0.655760,-0.031495,-0.070890
1760564027.010359,3,-2.995765,-0.049143,1.431739,0.157124,0.071033,0.559655,0.751116,0.655683,-0.029306,-0.071031
1760564027.041571,3,-2.994936,-0.048183,1.431966,0.157114,0.071030,0.559610,0.751044,0.655737,-0.029948,-0.071025
1760564027.077469,3,-2.989426,-0.043705,1.432012,0.157243,0.071086,0.560062,0.750981,0.655575,-0.033442,-0.071632
1760564027.113661,3,-2.991141,-0.048006,1.431013,0.157136,0.071043,0.559699,0.751226,0.655317,-0.031224,-0.072407
1760564027.145169,3,-2.998178,-0.051157,1.431869,0.157020,0.070992,0.559279,0.751093,0.655804,-0.027761,-0.070780
1760564027.212493,3,-2.991802,-0.048879,1.431258,0.157149,0.071050,0.559734,0.751141,0.655437,-0.030687,-0.072440
1760564027.248038,3,-2.992011,-0.046945,1.431245,0.157184,0.071062,0.559859,0.751217,0.655397,-0.031347,-0.071731
1760564027.285022,3,-2.993794,-0.048782,1.431597,0.157115,0.071039,0.559616,0.751105,0.655593,-0.030083,-0.071655
1760564027.316212,3,-2.991466,-0.046709,1.431695,0.157174,0.071059,0.559817,0.751058,0.655552,-0.031631,-0.071852
1760564027.352623,3,-2.992069,-0.047332,1.431615,0.157139,0.071048,0.559696,0.751085,0.655544,-0.031195,-0.071830
1760564027.388230,3,-2.995517,-0.048283,1.432302,0.157168,0.071056,0.559801,0.750951,0.655874,-0.029731,-0.070835
1760564027.420451,3,-2.996644,-0.049545,1.431923,0.157081,0.071031,0.559519,0.751074,0.655773,-0.028873,-0.070829
1760564027.455934,3,-2.992604,-0.048597,1.431820,0.157141,0.071049,0.559715,0.750995,0.655655,-0.030551,-0.072039
1760564027.491789,3,-2.996117,-0.048958,1.431708,0.157085,0.071027,0.559510,0.751145,0.655673,-0.029259,-0.070839
1760564027.524292,3,-2.990642,-0.048356,1.431449,0.157156,0.071049,0.559730,0.751054,0.655481,-0.031271,-0.072703
1760564027.561401,3,-2.995367,-0.047141,1.432041,0.157163,0.071057,0.559770,0.751069,0.655751,-0.030201,-0.070522
1760564027.593096,3,-2.992394,-0.049618,1.431398,0.157142,0.071051,0.559713,0.751091,0.655514,-0.030220,-0.072457
1760564027.629833,3,-2.993031,-0.048257,1.432133,0.157144,0.071046,0.559714,0.750919,0.655772,-0.030550,-0.071762
1760564027.666025,3,-2.990953,-0.047318,1.431736,0.157158,0.071051,0.559767,0.751006,0.655572,-0.031571,-0.072242
1760564027.699068,3,-2.994485,-0.048244,1.431697,0.157165,0.071059,0.559773,0.751115,0.655630,-0.030063,-0.071219
1760564027.734870,3,-2.992744,-0.049496,1.431320,0.157139,0.071049,0.559679,0.751133,0.655488,-0.030148,-0.072287
1760564027.770844,3,-2.993542,-0.049982,1.431180,0.157098,0.071025,0.559516,0.751192,0.655457,-0.029699,-0.072148
1760564027.802476,3,-2.994641,-0.048714,1.432256,0.157148,0.071051,0.559716,0.750921,0.655852,-0.029855,-0.071305
1760564027.838720,3,-2.993580,-0.049599,1.431636,0.157141,0.071051,0.559715,0.751057,0.655621,-0.029847,-0.072002
1760564027.874448,3,-2.994094,-0.047887,1.431972,0.157138,0.071049,0.559688,0.751022,0.655721,-0.030335,-0.071245
1760564027.905636,3,-2.992945,-0.046632,1.431999,0.157178,0.071068,0.559839,0.751014,0.655688,-0.031186,-0.071266
1760564027.941095,3,-2.991566,-0.046043,1.431906,0.157191,0.071075,0.559879,0.751015,0.655619,-0.031856,-0.071593
1760564027.971934,3,-2.995680,-0.049369,1.431725,0.157135,0.071044,0.559648,0.751110,0.655681,-0.029248,-0.071137
1760564028.008888,3,-2.992673,-0.045895,1.431762,0.157215,0.071081,0.559946,0.751106,0.655580,-0.031544,-0.071131
1760564028.076774,3,-2.987899,-0.046285,1.431643,0.157186,0.071068,0.559840,0.750960,0.655466,-0.032957,-0.073053
1760564028.113137,3,-2.993904,-0.049022,1.431785,0.157113,0.071043,0.559599,0.751039,0.655670,-0.029963,-0.071690
1760564028.145669,3,-2.992264,-0.049492,1.431463,0.157092,0.071028,0.559525,0.751069,0.655534,-0.030312,-0.072464
1760564028.182827,3,-2.993569,-0.049745,1.431399,0.157103,0.071037,0.559552,0.751129,0.655535,-0.029787,-0.072058
1760564028.248599,3,-2.989886,-0.044033,1.432007,0.157248,0.071107,0.560112,0.750988,0.655588,-0.033167,-0.071566
1760564028.284757,3,-2.991965,-0.046723,1.431739,0.157179,0.071066,0.559818,0.751061,0.655577,-0.031463,-0.071668
1760564028.320530,3,-2.995176,-0.048646,1.432666,0.157106,0.071035,0.559547,0.750808,0.656012,-0.029719,-0.071076
1760564028.352569,3,-2.992301,-0.047037,1.431732,0.157198,0.071083,0.559934,0.751065,0.655586,-0.031234,-0.071645
1760564028.388335,3,-2.993523,-0.050943,1.431308,0.157075,0.071024,0.559426,0.751117,0.655523,-0.029347,-0.072467
