ros_time_sec,tag_id,roll(rad),pitch(rad),yaw(rad),tx(m),ty(m),tz(m),q_x,q_y,q_z,q_w
1760130284.358682,3,-3.005295,0.004519,0.201684,0.023267,-0.016218,0.568386,0.992623,0.100284,-0.009098,-0.067523
1760130284.394522,3,-2.993583,0.012426,0.206395,0.024205,-0.016289,0.567997,0.991985,0.102274,-0.013780,-0.072904
1760130284.426475,3,3.081331,0.050201,0.214844,0.025168,-0.016555,0.568627,0.993390,0.107885,-0.021713,0.032633
1760130284.462167,3,3.077198,0.062037,0.220736,0.026104,-0.016643,0.568575,0.992813,0.111026,-0.027265,0.035395
1760130284.498523,3,-3.004234,0.010011,0.224091,0.027064,-0.016584,0.568669,0.991413,0.111205,-0.012635,-0.067636
1760130284.530411,3,3.080389,0.053671,0.231990,0.027993,-0.016794,0.568314,0.992363,0.116455,-0.023100,0.033484
1760130284.566612,3,-3.004433,0.000931,0.234817,0.028963,-0.016723,0.568439,0.990785,0.116832,-0.008489,-0.068000
1760130284.598525,3,-3.002575,0.006512,0.240890,0.029912,-0.016794,0.568510,0.990380,0.119639,-0.011569,-0.068559
1760130284.634448,3,-2.995093,0.000435,0.246105,0.030853,-0.016842,0.568180,0.989779,0.122397,-0.009198,-0.072604
1760130284.670372,3,-2.988049,0.011648,0.251621,0.031789,-0.016912,0.568135,0.989213,0.124664,-0.015384,-0.075360
1760130284.702443,3,-3.004270,0.006617,0.257603,0.032762,-0.016966,0.568485,0.989404,0.127917,-0.012085,-0.067615
1760130284.738564,3,-3.008666,0.014893,0.264414,0.033730,-0.017012,0.568650,0.989123,0.131037,-0.016120,-0.064853
1760130284.771000,3,-3.001416,0.007405,0.269567,0.034676,-0.017037,0.568429,0.988526,0.133788,-0.013071,-0.068899
1760130284.806711,3,3.093579,0.069152,0.279160,0.035620,-0.017222,0.568663,0.989282,0.139826,-0.030885,0.028565
1760130284.839072,3,-3.002292,0.002467,0.280410,0.036577,-0.017103,0.568445,0.987798,0.139322,-0.010944,-0.068739
1760130284.874085,3,-3.006310,0.004573,0.286413,0.037521,-0.017134,0.568468,0.987520,0.142238,-0.011904,-0.066572
1760130284.910665,3,3.084571,0.086453,0.296459,0.038434,-0.017289,0.568331,0.987527,0.148708,-0.038516,0.034547
1760130284.942675,3,3.101769,0.085148,0.302739,0.039407,-0.017301,0.568574,0.987346,0.151463,-0.039066,0.026082
1760130284.978612,3,3.100821,0.080716,0.308192,0.040356,-0.017301,0.568670,0.987015,0.154143,-0.036734,0.026318
1760130285.010606,3,-3.013700,0.014742,0.309923,0.041323,-0.017185,0.568888,0.986044,0.153557,-0.017131,-0.062000
1760130285.046345,3,-3.007635,0.010453,0.315024,0.042271,-0.017163,0.568787,0.985448,0.156162,-0.015649,-0.065281
1760130285.082139,3,-3.006421,0.004855,0.320500,0.043200,-0.017150,0.568528,0.984957,0.159038,-0.013167,-0.066282
1760130285.114840,3,-3.002431,0.012564,0.326671,0.044141,-0.017135,0.568570,0.984354,0.161783,-0.017488,-0.067579
1760130285.150822,3,-2.994258,0.007353,0.331086,0.045020,-0.017098,0.568079,0.983692,0.164073,-0.015745,-0.071990
1760130285.181850,3,-2.996821,0.013317,0.337978,0.045928,-0.017098,0.568369,0.983233,0.167267,-0.018710,-0.070174
1760130285.218918,3,-2.996894,0.012296,0.342045,0.046672,-0.017049,0.568002,0.982890,0.169304,-0.018344,-0.070187
1760130285.250534,3,-2.992935,0.015409,0.346439,0.047417,-0.017019,0.567806,0.982385,0.171310,-0.020367,-0.071823
1760130285.287025,3,-2.993835,0.019187,0.350932,0.048190,-0.016997,0.568013,0.982038,0.173386,-0.022305,-0.071005
1760130285.322624,3,-2.989524,0.015420,0.355343,0.048893,-0.016956,0.567639,0.981488,0.175646,-0.020992,-0.073405
1760130285.353883,3,-2.994453,0.013137,0.359653,0.049661,-0.016919,0.567853,0.981279,0.177896,-0.019591,-0.071145
1760130285.390361,3,-2.998221,0.016913,0.364304,0.050478,-0.016884,0.568038,0.981005,0.180079,-0.021269,-0.068909
1760130285.422439,3,-3.017561,0.015715,0.370466,0.051452,-0.016870,0.568908,0.981063,0.183337,-0.019122,-0.059470
1760130285.457743,3,-3.009724,0.005273,0.375380,0.052526,-0.016801,0.569206,0.980332,0.186013,-0.014878,-0.064239
1760130285.494742,3,-3.036253,-0.008293,0.382075,0.053858,-0.016750,0.569964,0.980396,0.189827,-0.005931,-0.052474
1760130285.525898,3,-3.048285,-0.026443,0.389793,0.055485,-0.016652,0.570992,0.979795,0.194042,0.003925,-0.048308
1760130285.562486,3,-3.047982,-0.057157,0.398905,0.057452,-0.016488,0.571693,0.978437,0.199146,0.018711,-0.051497
1760130285.594795,3,-3.053707,-0.093878,0.409684,0.059915,-0.016264,0.572707,0.976651,0.205010,0.036971,-0.052498
1760130285.630055,3,-3.096079,0.312263,0.453971,0.062663,-0.016071,0.573376,0.963045,0.218799,-0.156528,0.013083
1760130285.662579,3,-3.081362,0.361972,0.480606,0.066509,-0.015617,0.575252,0.956259,0.228739,-0.181797,0.014052
1760130285.698482,3,-3.072064,0.405064,0.513866,0.071396,-0.014917,0.577817,0.948609,0.242009,-0.203082,0.018155
1760130285.735342,3,-3.092211,0.419179,0.552160,0.077564,-0.013844,0.580357,0.942190,0.261598,-0.206701,0.033463
1760130286.078154,3,-3.076571,-0.066576,1.495941,0.191657,0.087139,0.565947,0.731542,0.680209,0.002289,-0.046440
1760130286.146901,3,-3.031113,-0.088401,1.540552,0.193287,0.095222,0.565894,0.714225,0.696343,-0.006743,-0.070309
1760130286.179340,3,-3.040744,-0.060774,1.546173,0.192433,0.094801,0.563986,0.713449,0.698234,-0.013464,-0.057250
1760130286.215096,3,-3.052360,-0.054505,1.550577,0.191689,0.094586,0.561811,0.712393,0.699834,-0.011763,-0.050897
1760130286.250536,3,-3.050858,-0.046927,1.551707,0.191904,0.094726,0.562492,0.712148,0.700172,-0.015022,-0.048778
1760130286.282559,3,-3.051568,-0.047306,1.550896,0.191906,0.094724,0.562470,0.712440,0.699891,-0.014619,-0.048664
1760130286.318187,3,-3.052411,-0.048571,1.551504,0.191839,0.094694,0.562288,0.712217,0.700124,-0.013887,-0.048801
1760130286.350386,3,-3.052174,-0.048565,1.551328,0.191805,0.094684,0.562209,0.712273,0.700059,-0.013968,-0.048884
1760130286.386321,3,-3.053941,-0.048457,1.551193,0.191791,0.094678,0.562155,0.712365,0.700022,-0.013385,-0.048218
1760130286.421871,3,-3.052045,-0.046495,1.551919,0.191819,0.094700,0.562244,0.712113,0.700253,-0.014766,-0.048203
1760130286.454175,3,-3.055627,-0.054326,1.551093,0.191231,0.094628,0.560798,0.712299,0.700035,-0.010697,-0.049667
1760130286.490312,3,-3.052582,-0.063673,1.548204,0.190771,0.095025,0.560194,0.712989,0.699041,-0.008348,-0.054027
1760130286.522175,3,-3.025174,-0.075329,1.542864,0.193441,0.096400,0.566966,0.713664,0.697059,-0.013580,-0.067885
1760130286.557837,3,-3.043293,-0.084048,1.543129,0.192316,0.095869,0.563826,0.713884,0.697280,-0.004148,-0.064444
1760130286.590415,3,-3.041326,-0.063087,1.546413,0.190992,0.095130,0.560451,0.713316,0.698340,-0.012440,-0.057846
1760130286.626039,3,-3.043379,-0.063400,1.546425,0.190945,0.095114,0.560301,0.713362,0.698359,-0.011611,-0.057222
1760130286.662395,3,-3.042802,-0.064542,1.546209,0.190934,0.095104,0.560262,0.713388,0.698286,-0.011398,-0.057827
1760130286.694509,3,-3.043404,-0.063284,1.546582,0.190921,0.095106,0.560233,0.713311,0.698414,-0.011649,-0.057172
1760130286.730597,3,-3.042454,-0.064876,1.546237,0.190929,0.095104,0.560258,0.713359,0.698296,-0.011401,-0.058067
1760130286.762383,3,-3.042758,-0.063750,1.546433,0.190961,0.095119,0.560330,0.713332,0.698360,-0.011703,-0.057566
1760130286.798491,3,-3.043620,-0.064046,1.546547,0.190964,0.095122,0.560342,0.713308,0.698408,-0.011300,-0.057361
1760130286.833669,3,-3.042169,-0.064863,1.546127,0.190965,0.095119,0.560356,0.713389,0.698255,-0.011502,-0.058165
1760130286.866091,3,-3.041658,-0.062996,1.546513,0.191019,0.095149,0.560508,0.713294,0.698377,-0.012360,-0.057695
1760130286.902260,3,-3.041945,-0.064770,1.546271,0.190977,0.095127,0.560389,0.713335,0.698305,-0.011618,-0.058212
1760130286.934613,3,-3.042329,-0.064093,1.546610,0.190939,0.095113,0.560280,0.713248,0.698423,-0.011736,-0.057837
1760130286.970405,3,-3.041900,-0.063975,1.545905,0.190981,0.095133,0.560396,0.713485,0.698169,-0.011907,-0.057953
1760130287.002096,3,-3.041363,-0.059389,1.547954,0.191032,0.095141,0.560543,0.712884,0.698863,-0.013794,-0.056535
1760130287.038235,3,-3.041453,-0.063405,1.546507,0.190991,0.095141,0.560432,0.713278,0.698377,-0.012285,-0.057911
1760130287.074158,3,-3.043576,-0.064192,1.546502,0.190927,0.095115,0.560239,0.713318,0.698392,-0.011261,-0.057428
1760130287.106755,3,-3.041704,-0.063126,1.546461,0.190979,0.095141,0.560396,0.713309,0.698360,-0.012296,-0.057725
1760130287.142393,3,-3.041085,-0.064271,1.546139,0.191019,0.095152,0.560510,0.713371,0.698249,-0.012093,-0.058346
1760130287.178020,3,-3.043095,-0.063730,1.546352,0.190958,0.095128,0.560322,0.713370,0.698334,-0.011591,-0.057439
1760130287.210185,3,-3.038717,-0.062823,1.546605,0.191537,0.095401,0.561771,0.713181,0.698390,-0.013451,-0.058683
1760130287.245540,3,-3.039237,-0.070977,1.546083,0.191667,0.095488,0.562017,0.713135,0.698261,-0.010337,-0.061338
1760130287.278053,3,-3.036733,-0.083020,1.542615,0.192901,0.096154,0.565412,0.713882,0.697075,-0.006786,-0.066430
1760130287.313804,3,-3.026300,-0.077768,1.542149,0.194427,0.096913,0.569606,0.713869,0.696829,-0.012289,-0.068334
1760130287.349561,3,-3.039920,-0.086040,1.542620,0.192564,0.096003,0.564442,0.713886,0.697097,-0.004593,-0.066340
1760130287.382298,3,-3.042513,-0.063778,1.547066,0.191314,0.095289,0.561181,0.713103,0.698585,-0.011797,-0.057659
1760130287.417994,3,-3.048059,-0.066282,1.548984,0.190758,0.095034,0.560092,0.712520,0.699312,-0.009018,-0.056545
1760130287.450965,3,-3.054301,-0.059860,1.549299,0.190929,0.094968,0.560707,0.712753,0.699420,-0.009139,-0.052080
1760130287.486366,3,-3.052782,-0.050156,1.551841,0.191597,0.094684,0.561595,0.712069,0.700257,-0.013200,-0.049220
1760130287.518555,3,-3.055389,-0.049280,1.551220,0.191688,0.094654,0.561812,0.712371,0.700047,-0.012585,-0.047990
1760130287.555011,3,-3.056947,-0.054583,1.550861,0.191497,0.094558,0.561206,0.712406,0.699961,-0.010138,-0.049288
1760130287.591048,3,-3.054937,-0.048587,1.551313,0.191722,0.094668,0.561907,0.712344,0.700073,-0.012992,-0.047908
1760130287.622849,3,-3.051812,-0.047985,1.551835,0.191867,0.094761,0.562338,0.712101,0.700233,-0.014314,-0.048807
1760130287.658798,3,-3.056411,-0.049737,1.551270,0.191636,0.094630,0.561650,0.712367,0.700074,-0.012065,-0.047785
1760130287.690695,3,-3.051903,-0.047366,1.552004,0.191876,0.094764,0.562359,0.712058,0.700289,-0.014507,-0.048557
1760130287.726648,3,-3.048900,-0.045144,1.552783,0.191940,0.094803,0.562574,0.711766,0.700525,-0.016370,-0.048843
1760130287.758779,3,-3.057133,-0.058717,1.549458,0.191462,0.094563,0.561090,0.712799,0.699483,-0.008561,-0.050671
1760130287.794932,3,-3.055430,-0.049025,1.551405,0.191693,0.094658,0.561812,0.712314,0.700111,-0.012666,-0.047885
1760130287.830529,3,-3.051299,-0.047122,1.551924,0.191893,0.094776,0.562409,0.712078,0.700254,-0.014804,-0.048688
1760130287.862471,3,-3.055904,-0.048655,1.551602,0.191685,0.094652,0.561779,0.712265,0.700182,-0.012637,-0.047585
1760130287.898546,3,-3.055927,-0.048816,1.551558,0.191667,0.094648,0.561747,0.712277,0.700168,-0.012570,-0.047634
1760130287.930571,3,-3.055919,-0.048801,1.551392,0.191703,0.094667,0.561852,0.712335,0.700108,-0.012574,-0.047633
1760130287.966163,3,-3.057088,-0.059288,1.549543,0.191435,0.094550,0.561012,0.712754,0.699516,-0.008375,-0.050886
1760130288.003163,3,-3.052180,-0.047531,1.552116,0.191869,0.094764,0.562340,0.712022,0.700332,-0.014354,-0.048515
1760130288.035091,3,-3.052107,-0.047999,1.551996,0.191863,0.094763,0.562337,0.712051,0.700292,-0.014210,-0.048706
1760130288.070820,3,-3.057050,-0.054963,1.550921,0.191481,0.094556,0.561153,0.712379,0.699985,-0.009967,-0.049384
1760130288.102935,3,-3.051245,-0.047394,1.551977,0.191883,0.094773,0.562375,0.712051,0.700275,-0.014727,-0.048801
1760130288.138972,3,-3.056800,-0.050161,1.551300,0.191629,0.094634,0.561632,0.712356,0.700090,-0.011778,-0.047794
1760130288.170848,3,-3.049901,-0.043242,1.553388,0.191953,0.094813,0.562576,0.711624,0.700732,-0.016712,-0.047817
1760130288.206709,3,-3.056402,-0.054077,1.551148,0.191512,0.094576,0.561245,0.712305,0.700057,-0.010516,-0.049304
1760130288.242213,3,-3.051501,-0.047204,1.552121,0.191890,0.094780,0.562405,0.712012,0.700326,-0.014709,-0.048643
1760130288.274456,3,-3.054292,-0.044921,1.552697,0.191755,0.094706,0.561988,0.711931,0.700534,-0.014559,-0.046847
1760130288.309672,3,-3.052168,-0.047541,1.552004,0.191880,0.094774,0.562366,0.712061,0.700292,-0.014352,-0.048524
1760130288.342672,3,-3.051190,-0.047071,1.552098,0.191903,0.094788,0.562443,0.712015,0.700315,-0.014864,-0.048707
1760130288.378287,3,-3.057002,-0.054366,1.551147,0.191511,0.094574,0.561241,0.712313,0.700062,-0.010203,-0.049192
1760130288.414770,3,-3.056752,-0.054607,1.551096,0.191499,0.094569,0.561200,0.712319,0.700044,-0.010203,-0.049365
1760130288.447104,3,-3.051524,-0.046781,1.552181,0.191889,0.094781,0.562405,0.712002,0.700344,-0.014853,-0.048486
1760130288.482715,3,-3.056285,-0.049095,1.551424,0.191672,0.094653,0.561746,0.712326,0.700124,-0.012342,-0.047605
1760130288.514142,3,-3.051255,-0.047376,1.551791,0.191901,0.094785,0.562430,0.712117,0.700208,-0.014725,-0.048793
1760130288.551043,3,-3.054546,-0.051200,1.552090,0.191572,0.094615,0.561423,0.712000,0.700365,-0.012216,-0.048955
1760130288.583056,3,-3.054710,-0.049655,1.552414,0.191603,0.094626,0.561501,0.711928,0.700470,-0.012717,-0.048355
1760130288.618763,3,-3.051547,-0.047353,1.551984,0.191905,0.094787,0.562438,0.712057,0.700279,-0.014636,-0.048679
1760130288.654635,3,-3.052414,-0.047193,1.552048,0.191890,0.094774,0.562396,0.712060,0.700307,-0.014391,-0.048314
1760130288.686826,3,-3.051889,-0.047089,1.552146,0.191890,0.094779,0.562395,0.712015,0.700337,-0.014614,-0.048464
1760130288.722454,3,-3.056984,-0.055172,1.551038,0.191489,0.094567,0.561169,0.712331,0.700027,-0.009919,-0.049480
1760130288.755044,3,-3.056430,-0.054517,1.551202,0.191502,0.094572,0.561214,0.712276,0.700079,-0.010350,-0.049448
1760130288.790225,3,-3.055831,-0.053883,1.551250,0.191545,0.094593,0.561322,0.712260,0.700089,-0.010788,-0.049440
1760130288.826489,3,-3.049099,-0.042322,1.553443,0.192006,0.094847,0.562736,0.711608,0.700736,-0.017322,-0.047781
1760130288.858466,3,-3.049486,-0.042868,1.553468,0.191990,0.094841,0.562692,0.711595,0.700753,-0.016993,-0.047833
1760130288.894449,3,-3.054954,-0.054561,1.550545,0.191581,0.094638,0.561435,0.712468,0.699838,-0.010835,-0.049992
1760130288.930723,3,-3.054393,-0.050169,1.552359,0.191590,0.094626,0.561467,0.711927,0.700453,-0.012644,-0.048647
1760130288.962857,3,-3.051887,-0.046991,1.552227,0.191909,0.094793,0.562453,0.711989,0.700365,-0.014652,-0.048430
1760130288.998698,3,-3.051207,-0.047344,1.551952,0.191880,0.094781,0.562377,0.712060,0.700265,-0.014757,-0.048797
1760130289.030742,3,-3.054103,-0.045232,1.552718,0.191756,0.094707,0.561995,0.711912,0.700543,-0.014515,-0.047023
1760130289.066836,3,-3.049633,-0.043001,1.553160,0.191965,0.094832,0.562624,0.711704,0.700646,-0.016887,-0.047830
1760130289.099068,3,-3.054251,-0.050565,1.552386,0.191596,0.094629,0.561481,0.711905,0.700464,-0.012553,-0.048836
1760130289.135393,3,-3.054457,-0.049448,1.552351,0.191628,0.094644,0.561577,0.711949,0.700445,-0.012878,-0.048373
1760130289.170797,3,-3.051975,-0.047229,1.552183,0.191908,0.094791,0.562440,0.712001,0.700352,-0.014535,-0.048482
1760130289.201777,3,-3.049899,-0.043224,1.553521,0.191960,0.094825,0.562592,0.711578,0.700779,-0.016723,-0.047811
1760130289.238628,3,-3.051805,-0.046874,1.552226,0.191927,0.094805,0.562507,0.711990,0.700363,-0.014722,-0.048418
1760130289.270814,3,-3.051184,-0.047506,1.551818,0.191893,0.094788,0.562411,0.712103,0.700218,-0.014704,-0.048863
1760130289.306676,3,-3.054597,-0.050398,1.552247,0.191602,0.094634,0.561505,0.711966,0.700415,-0.012488,-0.048656
1760130289.342458,3,-3.054842,-0.050433,1.552304,0.191596,0.094634,0.561484,0.711951,0.700438,-0.012391,-0.048580
1760130289.374797,3,-3.054104,-0.049773,1.552432,0.191610,0.094643,0.561535,0.711904,0.700474,-0.012888,-0.048612
1760130289.411049,3,-3.050001,-0.042732,1.553666,0.191966,0.094832,0.562617,0.711541,0.700827,-0.016866,-0.047601
1760130289.442993,3,-3.053692,-0.050650,1.551870,0.191566,0.094623,0.561412,0.712069,0.700277,-0.012706,-0.049068
1760130289.478692,3,-3.054271,-0.050865,1.552107,0.191581,0.094625,0.561435,0.711995,0.700366,-0.012432,-0.048936
1760130289.510900,3,-3.053997,-0.049877,1.552365,0.191603,0.094637,0.561509,0.711922,0.700450,-0.012886,-0.048687
1760130289.546656,3,-3.054761,-0.050478,1.552435,0.191574,0.094622,0.561417,0.711902,0.700484,-0.012406,-0.048624
1760130289.582811,3,-3.056514,-0.054166,1.551250,0.191508,0.094582,0.561227,0.712270,0.700095,-0.010448,-0.049295
1760130289.614845,3,-3.051879,-0.045696,1.552582,0.191921,0.094802,0.562472,0.711895,0.700481,-0.015125,-0.047978
1760130289.651051,3,-3.057858,-0.048599,1.553081,0.191849,0.094778,0.562342,0.711794,0.700720,-0.012007,-0.046861
1760130289.682772,3,-3.055458,-0.051103,1.552492,0.191554,0.094613,0.561359,0.711884,0.700513,-0.011941,-0.048594
1760130289.718932,3,-3.050817,-0.046711,1.552092,0.191894,0.094792,0.562420,0.712017,0.700307,-0.015123,-0.048714
1760130289.754428,3,-3.052142,-0.047832,1.552055,0.191853,0.094770,0.562286,0.712035,0.700312,-0.014258,-0.048634
1760130289.786791,3,-3.048795,-0.042262,1.553452,0.191996,0.094848,0.562702,0.711599,0.700736,-0.017451,-0.047868
1760130289.822427,3,-3.051594,-0.046569,1.552201,0.191911,0.094800,0.562455,0.712001,0.700351,-0.014904,-0.048387
1760130289.855213,3,-3.053961,-0.049822,1.552432,0.191618,0.094644,0.561542,0.711899,0.700473,-0.012920,-0.048679
1760130289.890649,3,-3.054819,-0.050196,1.552244,0.191595,0.094635,0.561477,0.711977,0.700414,-0.012482,-0.048506
1760130289.923071,3,-3.048947,-0.042966,1.553283,0.191989,0.094849,0.562692,0.711645,0.700684,-0.017142,-0.048061
1760130289.958823,3,-3.054617,-0.049904,1.552470,0.191624,0.094649,0.561559,0.711900,0.700492,-0.012662,-0.048475
1760130289.994848,3,-3.057162,-0.054782,1.551250,0.191501,0.094581,0.561203,0.712271,0.700101,-0.010001,-0.049279
1760130290.026630,3,-3.049430,-0.042434,1.553425,0.192003,0.094856,0.562724,0.711619,0.700734,-0.017166,-0.047702
1760130290.062899,3,-3.049859,-0.042407,1.553610,0.191993,0.094853,0.562698,0.711565,0.700803,-0.017030,-0.047538
1760130290.094564,3,-3.054254,-0.049836,1.552247,0.191600,0.094641,0.561501,0.711971,0.700409,-0.012808,-0.048582
1760130290.130398,3,-3.053880,-0.049936,1.552230,0.191609,0.094644,0.561522,0.711965,0.700401,-0.012903,-0.048750
1760130290.166099,3,-3.053805,-0.050301,1.552181,0.191622,0.094649,0.561558,0.711972,0.700386,-0.012798,-0.048904
1760130290.198611,3,-3.054447,-0.050652,1.552370,0.191599,0.094637,0.561488,0.711913,0.700460,-0.012453,-0.048797
1760130290.234090,3,-3.057095,-0.054643,1.551249,0.191507,0.094581,0.561209,0.712273,0.700100,-0.010074,-0.049255
1760130290.266581,3,-3.054232,-0.050388,1.552305,0.191626,0.094648,0.561563,0.711937,0.700433,-0.012621,-0.048782
1760130290.301863,3,-3.054194,-0.044707,1.552632,0.191775,0.094723,0.562034,0.711956,0.700509,-0.014668,-0.046808
1760130290.334678,3,-3.049176,-0.042384,1.553638,0.191989,0.094849,0.562684,0.711540,0.700807,-0.017278,-0.047773
1760130290.370467,3,-3.054473,-0.050216,1.552389,0.191594,0.094636,0.561474,0.711917,0.700464,-0.012600,-0.048635
1760130290.407119,3,-3.049131,-0.042729,1.553185,0.191978,0.094844,0.562654,0.711689,0.700649,-0.017160,-0.047914
1760130290.439125,3,-3.051291,-0.046624,1.552111,0.191900,0.094802,0.562423,0.712024,0.700317,-0.014989,-0.048515
1760130290.475379,3,-3.049782,-0.043257,1.553540,0.191964,0.094838,0.562609,0.711568,0.700785,-0.016753,-0.047864
1760130290.507921,3,-3.056601,-0.054384,1.551246,0.191521,0.094593,0.561250,0.712268,0.700095,-0.010339,-0.049340
1760130290.544783,3,-3.055246,-0.050652,1.552420,0.191583,0.094630,0.561431,0.711915,0.700483,-0.012174,-0.048512
1760130290.579349,3,-3.051307,-0.046475,1.552123,0.191920,0.094809,0.562487,0.712024,0.700320,-0.015037,-0.048457
1760130290.611522,3,-3.049416,-0.042669,1.553495,0.192000,0.094855,0.562703,0.711589,0.700761,-0.017089,-0.047789
1760130290.646501,3,-3.056337,-0.054048,1.551121,0.191511,0.094592,0.561236,0.712313,0.700047,-0.010548,-0.049317
1760130290.680049,3,-3.059532,-0.056932,1.551669,0.191435,0.094559,0.561052,0.712130,0.700272,-0.008414,-0.049184
