ros_time_sec,fx,fy,fz
1760630721.807544,0.050549387,0.021999560,-0.014625180
1760630721.809546,0.103498387,0.016641560,-0.015197180
1760630721.811567,0.058581387,0.002150560,-0.026145180
1760630721.813615,0.020326387,0.016066560,-0.019881180
1760630721.815589,0.027942387,-0.000927440,-0.019819180
1760630721.817564,0.028450387,-0.000814440,-0.028856180
1760630721.819677,0.027974387,0.012046560,-0.012221180
1760630721.821578,0.058240387,0.033189560,-0.020229180
1760630721.823575,0.081119387,0.031985560,-0.025147180
1760630721.825566,0.058117387,0.016262560,-0.015004180
1760630721.827573,0.073087387,0.035112560,-0.022589180
1760630721.829573,0.042846387,0.012294560,-0.012045180
1760630721.831569,0.050662387,0.019919560,-0.022407180
1760630721.833574,0.035396387,0.022870560,-0.024743180
1760630721.835577,0.020420387,0.020199560,-0.021685180
1760630721.837581,0.043187387,0.016848560,-0.019753180
1760630721.839589,0.050455387,0.016469560,-0.014380180
1760630721.841586,0.020375387,0.017118560,-0.023879180
1760630721.843595,0.035538387,0.011344560,-0.017035180
1760630721.845595,0.012672387,0.012003560,-0.017898180
1760630721.847589,0.050278387,0.022220560,-0.010345180
1760630721.849581,0.057969387,0.016511560,-0.014911180
1760630721.851587,-0.002683613,0.007807560,-0.009255180
1760630721.853587,0.080517387,0.021176560,-0.007992180
1760630721.855617,0.042822387,0.020123560,-0.016801180
1760630721.857590,0.019663387,0.024655560,-0.004614180
1760630721.859583,0.058269387,0.019737560,-0.022236180
1760630721.861587,0.057951387,0.002996560,-0.007269180
1760630721.863587,0.066064387,-0.005611440,-0.021126180
1760630721.865693,0.050661387,0.015562560,-0.019902180
1760630721.867664,0.043003387,0.022688560,-0.024572180
1760630721.869605,0.050097387,0.012104560,-0.001912180
1760630721.871617,0.034899387,0.012103560,0.002986820
1760630721.873636,0.043290387,0.011720560,-0.022325180
1760630721.875636,0.050453387,0.012112560,-0.011875180
1760630721.877624,0.042891387,0.020541560,-0.017723180
1760630721.879613,0.027606387,0.011773560,-0.012131180
1760630721.881633,0.066098387,0.020255560,-0.032064180
1760630721.883633,0.058357387,0.025311560,-0.024773180
1760630721.885616,0.027419387,0.028581560,-0.007042180
1760630721.887612,0.103660387,-0.008423440,-0.008350180
1760630721.889643,0.058772387,0.011943560,-0.031631180
1760630721.891634,0.065888387,0.015640560,-0.019688180
1760630721.893638,0.035776387,0.007497560,-0.029289180
1760630721.895627,0.020654387,0.016984560,-0.029305180
1760630721.897641,0.012857387,0.008361560,-0.018337180
1760630721.899631,0.081144387,0.011614560,-0.021858180
1760630721.901650,0.019993387,0.031327560,-0.014984180
1760630721.903627,0.012885387,0.012616560,-0.026749180
1760630721.905630,0.035774387,0.012487560,-0.027161180
1760630721.907633,0.134601387,-0.002978440,-0.031091180
1760630721.909627,0.042178387,0.011003560,0.012580820
1760630721.911637,0.042772387,0.007163560,-0.009636180
1760630721.913637,0.058168387,0.037585560,-0.007178180
1760630721.915664,0.019919387,0.023003560,-0.014418180
1760630721.917680,0.043100387,0.008081560,-0.019059180
1760630721.919684,0.028214387,0.009363560,-0.028824180
1760630721.921649,0.027209387,0.023966560,0.005332820
1760630721.923682,0.020861387,0.012883560,-0.036670180
1760630721.925648,0.088882387,0.010151560,-0.028579180
1760630721.927665,0.073673387,0.015461560,-0.024499180
